comp,value_count,average_placement,group,grp_count,grp_placement
"Gud-Myc-Bad-Bard,Scn-Gun-Braum,Rel-Car-Corki,She-Drn-Gun-DragonGold,Trr-Myc-Evr-Lulu,Rel-Evr-Sona,Jae-Str-Soraka,Mie-Drr-War-Yasuo",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,Scn-Gun-Braum,Rel-Car-Corki,She-Drn-Gun-DragonGold,Trr-Myc-Evr-Lulu,Rel-Evr-Sona,Jae-Str-Soraka,-TrainerDragon,Trr-Car-Tristana,She-Spf-Mae-Zoe",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,Scn-Gun-Braum,Rel-Car-Corki,She-Drn-Gun-DragonGold,Trr-Myc-Evr-Lulu,Rel-Evr-Sona,Gud-Asn-Talon,-TrainerDragon,Trr-Car-Tristana,Mie-Drr-War-Yasuo",3,1.0,2,4586,3.460606958721052
"Rag-Car-Hecarim,Tet-Brr-Led-Ornn,Rag-Brr-War-Shen,Rag-Shr-Drn-Shyvana,Jae-Str-Soraka,Gud-Swt-Twitch,Rag-Swt-Xayah,Mie-Drr-War-Yasuo",1,1.0,18,1923,5.058682698015073
"Gud-Myc-Bad-Bard,Scn-Gun-Braum,Rel-Car-Corki,She-Drn-Gun-DragonGold,Trr-Myc-Evr-Lulu,Gud-Mae-Ryze,Rel-Evr-Sona,-TrainerDragon,Trr-Car-Tristana,Mie-Drr-War-Yasuo",1,1.0,2,4586,3.460606958721052
"Rag-Car-Hecarim,Tet-Brr-Led-Ornn,Gud-Mae-Ryze,Gud-Car-Sejuani,Rag-Brr-War-Shen,Gud-Asn-Talon,Gud-Swt-Twitch,Rag-Swt-Xayah,Mie-Drr-War-Yasuo",1,1.0,18,1923,5.058682698015073
"Gud-Myc-Bad-Bard,Scn-Gun-Braum,Rel-Car-Corki,She-Drn-Gun-DragonGold,Trr-Myc-Evr-Lulu,Gud-Mae-Ryze,Rel-Evr-Sona,-TrainerDragon,Trr-Car-Tristana",1,1.0,2,4586,3.460606958721052
"Scn-Gun-Braum,Mie-Drn-DragonBlue,Mie-Gun-Leona,Mie-Car-Nunu,Whs-Gun-Thresh,Mie-Drr-War-Yasuo,Mie-War-Yone",1,1.0,91,74,5.449259259259259
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Mie-Gun-Leona,Gud-Asn-Talon,Rag-Swt-Xayah,Mie-Drr-War-Yasuo,Mie-War-Yone",1,1.0,98,1,1.0
"Rag-Car-Hecarim,Rag-She-Asn-Kayn,Jae-Shr-Neeko,Rag-Shr-Drn-Shyvana,Gud-Swt-Twitch,Rag-Swt-Xayah,Mie-Drr-War-Yasuo,She-Spf-Mae-Zoe",1,1.0,99,1,1.0
"Rag-Car-Hecarim,Rag-She-Asn-Kayn,Rag-Brr-War-Shen,Rag-Shr-Drn-Shyvana,Rag-Drr-Shr-Swain,Gud-Swt-Twitch,Rag-Swt-Xayah,Mie-Drr-War-Yasuo",1,1.0,18,1923,5.058682698015073
"Scn-Gun-Braum,Mie-Drn-DragonBlue,Rag-Car-Hecarim,Mie-Gun-Leona,Mie-Car-Nunu,Whs-Asn-Pyke,Gud-Car-Sejuani,Mie-Drr-War-Yasuo",1,1.0,91,74,5.449259259259259
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Whs-Brr-Drn-DragonPurple,Whs-Asn-Pyke,Whs-Mae-Brr-Sylas,Gud-Asn-Talon,Whs-Gun-Thresh",2,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Whs-Brr-Drn-DragonPurple,Whs-Asn-Pyke,Rag-Brr-War-Shen,Whs-Mae-Brr-Sylas,Whs-Gun-Thresh",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Whs-Brr-Drn-DragonPurple,Whs-Asn-Pyke,Mie-Drr-War-Yasuo",1,1.0,2,4586,3.460606958721052
"Rag-Car-Hecarim,Rag-She-Asn-Kayn,Rag-Car-Senna,Rag-Brr-War-Shen,Rag-Shr-Drn-Shyvana,Rag-Drr-Shr-Swain,Gud-Swt-Twitch,Rag-Swt-Xayah",1,1.0,18,1923,5.058682698015073
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Whs-Asn-Pyke,Jae-Str-Soraka,Whs-Gun-Thresh,Mie-Drr-War-Yasuo",1,1.0,100,1,1.0
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Whs-Asn-Pyke,Gud-Mae-Ryze,Jae-Str-Soraka,Whs-Mae-Brr-Sylas,Mie-Drr-War-Yasuo,She-Spf-Mae-Zoe",1,1.0,67,21,3.611111111111111
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Tet-Swt-Ezreal,Rag-Car-Hecarim,Tet-Brr-Led-Ornn,Rag-Brr-War-Shen,Gud-Swt-Twitch,Rag-Swt-Xayah",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Tet-Drr-LeeSin,Tet-Brr-Led-Ornn,Rag-Drr-Shr-Swain,Whs-Gun-Thresh,Gud-Swt-Twitch,Rag-Swt-Xayah,She-Spf-Mae-Zoe",1,1.0,101,1,1.0
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Tet-Brr-Led-Ornn,Gud-Car-Sejuani,Gud-Asn-Talon,Whs-Gun-Thresh,Gud-Swt-Twitch,Rag-Swt-Xayah",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Jae-Str-Soraka,Gud-Asn-Talon,Whs-Gun-Thresh,Gud-Swt-Twitch,Rag-Swt-Xayah,She-Spf-Mae-Zoe",1,1.0,102,1,1.0
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Rag-She-Asn-Kayn,Whs-Asn-Pyke,Jae-Str-Soraka,She-Drr-Led-Volibear,Mie-Drr-War-Yasuo,She-Spf-Mae-Zoe",3,1.0,67,21,3.611111111111111
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Rag-She-Asn-Kayn,Rag-Brr-War-Shen,Gud-Swt-Twitch,She-Drr-Led-Volibear,Rag-Swt-Xayah,She-Spf-Mae-Zoe",1,1.0,103,4,2.0
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Rag-She-Asn-Kayn,Rag-Brr-War-Shen,Gud-Swt-Twitch,Rag-Swt-Xayah,Mie-Drr-War-Yasuo,She-Spf-Mae-Zoe",1,1.0,103,4,2.0
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Rag-She-Asn-Kayn,Gud-Mae-Ryze,Gud-Car-Sejuani,Gud-Asn-Talon,Gud-Swt-Twitch,She-Drr-Led-Volibear",1,1.0,104,1,1.0
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Rag-Car-Hecarim,Tet-Brr-Led-Ornn,Rag-Brr-War-Shen,Gud-Asn-Talon,Rag-Swt-Xayah,Mie-Drr-War-Yasuo",1,1.0,2,4586,3.460606958721052
"Rag-Car-Hecarim,Scn-Brr-War-Olaf,Tet-Brr-Led-Ornn,Tet-Asn-Qiyana,Rag-Brr-War-Shen,Gud-Asn-Talon,Gud-Swt-Twitch,Rag-Swt-Xayah,She-Spf-Mae-Zoe",1,1.0,105,1,1.0
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Rag-Car-Hecarim,Rag-She-Asn-Kayn,Tet-Brr-Led-Ornn,Gud-Asn-Talon,Gud-Swt-Twitch,Rag-Swt-Xayah",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Rag-Car-Hecarim,Rag-She-Asn-Kayn,Gud-Swt-Twitch,Rag-Swt-Xayah,Mie-Drr-War-Yasuo,She-Spf-Mae-Zoe",1,1.0,103,4,2.0
"Scn-Gun-Braum,Mie-Drn-DragonBlue,Mie-Gun-Leona,Tet-Brr-Led-Ornn,Tet-Asn-Qiyana,Rag-Brr-War-Shen,Mie-War-Yone",1,1.0,91,74,5.449259259259259
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Rag-Car-Hecarim,Mie-Gun-Leona,Rag-Brr-War-Shen,Gud-Asn-Talon,Gud-Swt-Twitch,Rag-Swt-Xayah",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Rag-Car-Hecarim,Mie-Car-Nunu,Rag-Brr-War-Shen,Gud-Swt-Twitch,Rag-Swt-Xayah,Mie-Drr-War-Yasuo",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Rag-Car-Hecarim,Gud-Car-Sejuani,Rag-Brr-War-Shen,Gud-Asn-Talon,Gud-Swt-Twitch,Rag-Swt-Xayah",1,1.0,2,4586,3.460606958721052
"Whs-Brr-Drn-DragonPurple,Trr-Mae-Heimerdinger,Tet-Brr-Led-Ornn,Tet-Asn-Qiyana,Rag-Brr-War-Shen,Whs-Mae-Brr-Sylas,Mie-Drr-War-Yasuo",1,1.0,0,2943,4.665383951747597
"Gud-Myc-Bad-Bard,She-Drn-Gun-DragonGold,Rag-She-Asn-Kayn,She-Drr-Led-Volibear,Rag-Swt-Xayah,Mie-Drr-War-Yasuo,She-Spf-Mae-Zoe",1,1.0,67,21,3.611111111111111
"Gud-Myc-Bad-Bard,Scn-Gun-Braum,Rel-Car-Corki,She-Drn-Gun-DragonGold,Trr-Mae-Heimerdinger,Trr-Myc-Evr-Lulu,Rel-Evr-Sona,-TrainerDragon,Trr-Car-Tristana,Mie-Drr-War-Yasuo",1,1.0,2,4586,3.460606958721052
"Rag-Car-Hecarim,Tet-Brr-Led-Ornn,Rag-Car-Senna,Rag-Brr-War-Shen,Rag-Shr-Drn-Shyvana,Rag-Drr-Shr-Swain,Rag-Swt-Xayah,Mie-War-Yone",1,1.0,18,1923,5.058682698015073
"Whs-Brr-Drn-DragonPurple,Tet-Brr-Led-Ornn,Whs-Asn-Pyke,Jae-Str-Soraka,Whs-Mae-Brr-Sylas,Gud-Asn-Talon,Whs-Gun-Thresh,Mie-Drr-War-Yasuo",1,1.0,0,2943,4.665383951747597
"Gud-Myc-Bad-Bard,Scn-Asn-Diana,Whs-Brr-Drn-DragonPurple,Whs-Asn-Pyke,Gud-Car-Sejuani,Whs-Mae-Brr-Sylas,Gud-Asn-Talon,Whs-Gun-Thresh,Mie-Drr-War-Yasuo",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,Scn-Asn-Diana,Whs-Brr-Drn-DragonPurple,Tet-Brr-Led-Ornn,Whs-Asn-Pyke,Tet-Asn-Qiyana,Rag-Brr-War-Shen,Mie-Drr-War-Yasuo",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,Scn-Asn-Diana,Whs-Brr-Drn-DragonPurple,Tet-Brr-Led-Ornn,Whs-Asn-Pyke,Tet-Asn-Qiyana,Jae-Str-Soraka,Gud-Asn-Talon,Mie-Drr-War-Yasuo",1,1.0,2,4586,3.460606958721052
"Rag-Car-Hecarim,Tet-Brr-Led-Ornn,Whs-Asn-Pyke,Tet-Asn-Qiyana,Rag-Brr-War-Shen,Jae-Str-Soraka,Gud-Asn-Talon,Gud-Swt-Twitch,Rag-Swt-Xayah",1,1.0,18,1923,5.058682698015073
"Rag-Car-Hecarim,Tet-Drr-LeeSin,Mie-Car-Nunu,Tet-Brr-Led-Ornn,Whs-Asn-Pyke,Gud-Car-Sejuani,Rag-Brr-War-Shen,Gud-Asn-Talon,Rag-Swt-Xayah,Mie-Drr-War-Yasuo",1,1.0,18,1923,5.058682698015073
"Trr-Mae-Heimerdinger,Asl-Brr-Illaoi,Trr-Myc-Evr-Lulu,Asl-Mae-Myc-Nami,Gud-Mae-Ryze,Jae-Str-Soraka,Whs-Mae-Brr-Sylas,-TrainerDragon,Asl-Mae-Vladimir,She-Spf-Mae-Zoe",1,1.0,16,671,4.750472391850929
"Rag-Car-Hecarim,Tet-Drr-LeeSin,Rag-Drr-Sett,Rag-Shr-Drn-Shyvana,Rag-Drr-Shr-Swain,She-Drr-Led-Volibear,Mie-Drr-War-Yasuo",1,1.0,106,2,2.5
"Gud-Myc-Bad-Bard,Scn-Asn-Diana,She-Drn-Gun-DragonGold,Rag-She-Asn-Kayn,Whs-Asn-Pyke,Gud-Asn-Talon,Mie-Drr-War-Yasuo,She-Spf-Mae-Zoe",1,1.0,107,2,4.0
"Whs-Brr-Drn-DragonPurple,Tet-Swt-Ezreal,Tet-Brr-Led-Ornn,Whs-Asn-Pyke,Rag-Brr-War-Shen,Whs-Mae-Brr-Sylas,Gud-Asn-Talon,Mie-Drr-War-Yasuo",1,1.0,0,2943,4.665383951747597
"Gud-Myc-Bad-Bard,Scn-Asn-Diana,Scn-Brr-War-Olaf,Tet-Brr-Led-Ornn,Whs-Asn-Pyke,Tet-Asn-Qiyana,Rag-Brr-War-Shen,Whs-Mae-Brr-Sylas,Mie-Drr-War-Yasuo",1,1.0,2,4586,3.460606958721052
"Rag-Car-Hecarim,Tet-Drr-LeeSin,Tet-Brr-Led-Ornn,Rag-Brr-War-Shen,Rag-Shr-Drn-Shyvana,Rag-Drr-Shr-Swain,Gud-Swt-Twitch,Rag-Swt-Xayah,Mie-Drr-War-Yasuo",1,1.0,18,1923,5.058682698015073
"Trr-Mae-Heimerdinger,Asl-Brr-Illaoi,Trr-Myc-Evr-Lulu,Asl-Mae-Myc-Nami,Gud-Mae-Ryze,Rel-Evr-Sona,Whs-Mae-Brr-Sylas,-TrainerDragon,Mie-Drr-War-Yasuo,She-Spf-Mae-Zoe",2,1.0,16,671,4.750472391850929
"Scn-Asn-Diana,Whs-Brr-Drn-DragonPurple,Whs-Shr-Elise,Tet-Brr-Led-Ornn,Whs-Asn-Pyke,Tet-Asn-Qiyana,Rag-Brr-War-Shen,Whs-Mae-Brr-Sylas,Gud-Asn-Talon",1,1.0,108,60,4.9980158730158735
"Gud-Myc-Bad-Bard,Scn-Asn-Diana,Jae-Myc-Drn-DragonGreen,Whs-Asn-Pyke,Tet-Asn-Qiyana,Jae-Str-Soraka,Gud-Asn-Talon,Mie-Drr-War-Yasuo",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,Scn-Asn-Diana,Jae-Myc-Drn-DragonGreen,Jae-Shr-Gnar,Jae-Shr-Neeko,Tet-Asn-Qiyana,Jae-Str-Soraka,Gud-Asn-Talon",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,Scn-Asn-Diana,Jae-Myc-Drn-DragonGreen,Jae-Shr-Gnar,Jae-Shr-Neeko,Rel-Evr-Sona,Jae-Str-Soraka,Gud-Asn-Talon",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,Rel-Car-Corki,Whs-Brr-Drn-DragonPurple,Trr-Myc-Evr-Lulu,Whs-Asn-Pyke,Rel-Evr-Sona,Whs-Mae-Brr-Sylas,Gud-Asn-Talon,-TrainerDragon,Trr-Car-Tristana",1,1.0,2,4586,3.460606958721052
"Scn-Asn-Diana,Whs-Brr-Drn-DragonPurple,Whs-Shr-Elise,Jae-Shr-Neeko,Whs-Asn-Pyke,Tet-Asn-Qiyana,Gud-Asn-Talon,Mie-Drr-War-Yasuo",1,1.0,108,60,4.9980158730158735
"Gud-Myc-Bad-Bard,Rel-Car-Corki,Whs-Brr-Drn-DragonPurple,Trr-Myc-Evr-Lulu,Tet-Brr-Led-Ornn,Tet-Asn-Qiyana,Rel-Evr-Sona,-TrainerDragon,Trr-Car-Tristana",1,1.0,2,4586,3.460606958721052
"Scn-Asn-Diana,Whs-Brr-Drn-DragonPurple,Whs-Shr-Elise,Jae-Shr-Neeko,Tet-Brr-Led-Ornn,Whs-Asn-Pyke,Tet-Asn-Qiyana,Gud-Asn-Talon",1,1.0,108,60,4.9980158730158735
"Gud-Myc-Bad-Bard,Rel-Car-Corki,Whs-Brr-Drn-DragonPurple,Trr-Myc-Evr-Lulu,Rel-Evr-Sona,Whs-Mae-Brr-Sylas,Mie-Drr-War-Yasuo,She-Spf-Mae-Zoe",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,Rel-Car-Corki,Whs-Brr-Drn-DragonPurple,Trr-Myc-Evr-Lulu,Rel-Evr-Sona,Jae-Str-Soraka,Whs-Mae-Brr-Sylas,She-Spf-Mae-Zoe",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,Rel-Car-Corki,Whs-Brr-Drn-DragonPurple,Trr-Myc-Evr-Lulu,Jae-Str-Soraka,Whs-Mae-Brr-Sylas,-TrainerDragon,Trr-Car-Tristana,Mie-Drr-War-Yasuo",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,Rel-Car-Corki,Whs-Brr-Drn-DragonPurple,Trr-Myc-Evr-Lulu,Asl-Mae-Myc-Nami,Whs-Mae-Brr-Sylas,-TrainerDragon,Trr-Car-Tristana,She-Spf-Mae-Zoe",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,Rel-Car-Corki,Whs-Brr-Drn-DragonPurple,Trr-Mae-Heimerdinger,Trr-Myc-Evr-Lulu,Rel-Evr-Sona,Whs-Mae-Brr-Sylas,-TrainerDragon,Trr-Car-Tristana",2,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,Rel-Car-Corki,Whs-Brr-Drn-DragonPurple,Trr-Mae-Heimerdinger,Trr-Myc-Evr-Lulu,Rel-Evr-Sona,Whs-Mae-Brr-Sylas,-TrainerDragon,Mie-Drr-War-Yasuo",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,Scn-Asn-Diana,Jae-Myc-Drn-DragonGreen,Jae-Shr-Gnar,Jae-Shr-Neeko,Whs-Asn-Pyke,Jae-Str-Soraka,Mie-Drr-War-Yasuo",1,1.0,2,4586,3.460606958721052
"Rag-Car-Hecarim,Tet-Brr-Led-Ornn,Whs-Asn-Pyke,Tet-Asn-Qiyana,Gud-Car-Sejuani,Rag-Brr-War-Shen,Gud-Asn-Talon,Gud-Swt-Twitch,Rag-Swt-Xayah,Mie-Drr-War-Yasuo",1,1.0,18,1923,5.058682698015073
"Scn-Asn-Diana,Whs-Brr-Drn-DragonPurple,Whs-Shr-Elise,Tet-Brr-Led-Ornn,Whs-Asn-Pyke,Tet-Asn-Qiyana,Rag-Brr-War-Shen,Whs-Mae-Brr-Sylas,Gud-Asn-Talon,Mie-Drr-War-Yasuo",1,1.0,108,60,4.9980158730158735
"Gud-Myc-Bad-Bard,Scn-Car-Mae-Lillia,Asl-Mae-Myc-Nami,Gud-Mae-Ryze,Gud-Car-Sejuani,Gud-Asn-Talon,Gud-Swt-Twitch,She-Spf-Mae-Zoe",1,1.0,73,27,2.975
"Gud-Myc-Bad-Bard,Scn-Gun-Braum,Rel-Car-Corki,She-Drn-Gun-DragonGold,Rel-Car-Jinx,Trr-Myc-Evr-Lulu,Rel-Evr-Sona,Gud-Asn-Talon,-TrainerDragon,Trr-Car-Tristana",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,Scn-Gun-Braum,Rel-Car-Corki,She-Drn-Gun-DragonGold,Rel-Car-Jinx,Trr-Myc-Evr-Lulu,Rel-Evr-Sona,-TrainerDragon,Trr-Car-Tristana,Mie-Drr-War-Yasuo",4,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,Scn-Gun-Braum,Rel-Car-Corki,She-Drn-Gun-DragonGold,Rel-Car-Jinx,Trr-Myc-Evr-Lulu,Rag-Car-Senna,-TrainerDragon,Trr-Car-Tristana",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,Scn-Gun-Braum,Rel-Car-Corki,She-Drn-Gun-DragonGold,Asl-Mae-Myc-Nami,Rel-Evr-Sona,Trr-Car-Tristana",1,1.0,109,1,1.0
"Whs-Shr-Elise,Jae-Shr-Gnar,Asl-Brr-Illaoi,Jae-Shr-Neeko,Asl-Shr-Nidalee,Rag-Shr-Drn-Shyvana,Jae-Str-Soraka,Rag-Drr-Shr-Swain",1,1.0,58,226,4.771316230127578
"Gud-Myc-Bad-Bard,Scn-Gun-Braum,Rel-Car-Corki,Rel-Car-Jinx,Trr-Myc-Evr-Lulu,Rag-Car-Senna,Rel-Evr-Sona,-TrainerDragon,Trr-Car-Tristana",1,1.0,2,4586,3.460606958721052
"Trr-Mae-Heimerdinger,Asl-Brr-Illaoi,Scn-Car-Mae-Lillia,Asl-Mae-Myc-Nami,Gud-Mae-Ryze,Rel-Evr-Sona,Whs-Mae-Brr-Sylas,Asl-Mae-Vladimir,She-Spf-Mae-Zoe",1,1.0,110,19,5.098958333333334
"Rag-Car-Hecarim,Tet-Brr-Led-Ornn,Tet-Asn-Qiyana,Gud-Car-Sejuani,Rag-Brr-War-Shen,Rel-Evr-Sona,Gud-Asn-Talon,Gud-Swt-Twitch,Rag-Swt-Xayah,Mie-Drr-War-Yasuo",1,1.0,18,1923,5.058682698015073
"Gud-Myc-Bad-Bard,Scn-Gun-Braum,Mie-Drn-DragonBlue,Rag-Car-Hecarim,Mie-Gun-Leona,Mie-Car-Nunu,Gud-Car-Sejuani,Mie-Drr-War-Yasuo",1,1.0,2,4586,3.460606958721052
"Rag-Car-Hecarim,Tet-Brr-Led-Ornn,Tet-Asn-Qiyana,Gud-Car-Sejuani,Rag-Shr-Drn-Shyvana,Rag-Drr-Shr-Swain,Gud-Asn-Talon,Rag-Swt-Xayah",1,1.0,18,1923,5.058682698015073
"Gud-Myc-Bad-Bard,Scn-Gun-Braum,Mie-Drn-DragonBlue,Rag-Car-Hecarim,Mie-Gun-Leona,Jae-Shr-Neeko,Mie-Car-Nunu,Mie-Drr-War-Yasuo,Mie-War-Yone",1,1.0,2,4586,3.460606958721052
"Rag-Car-Hecarim,Tet-Brr-Led-Ornn,Tet-Asn-Qiyana,Gud-Mae-Ryze,Gud-Car-Sejuani,Jae-Str-Soraka,Gud-Asn-Talon,Gud-Swt-Twitch,Rag-Swt-Xayah",1,1.0,18,1923,5.058682698015073
"Trr-Mae-Heimerdinger,Asl-Brr-Illaoi,Scn-Car-Mae-Lillia,Trr-Myc-Evr-Lulu,Asl-Mae-Myc-Nami,Gud-Mae-Ryze,Rel-Evr-Sona,-TrainerDragon,Asl-Mae-Vladimir,She-Spf-Mae-Zoe",1,1.0,16,671,4.750472391850929
"Gud-Myc-Bad-Bard,Scn-Gun-Braum,Mie-Drn-DragonBlue,Mie-Gun-Leona,Whs-Asn-Pyke,Whs-Gun-Thresh,Mie-Drr-War-Yasuo,Mie-War-Yone",1,1.0,2,4586,3.460606958721052
"Scn-Asn-Diana,Whs-Shr-Elise,Asl-Brr-Illaoi,Scn-Brr-War-Olaf,Tet-Brr-Led-Ornn,Rag-Brr-War-Shen,Asl-Brr-Skarner,Whs-Mae-Brr-Sylas,Rel-Brr-TahmKench",1,1.0,111,1,1.0
"Gud-Myc-Bad-Bard,Scn-Gun-Braum,Mie-Drn-DragonBlue,Mie-Gun-Leona,Trr-Myc-Evr-Lulu,Tet-Brr-Led-Ornn,Rag-Brr-War-Shen",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,Scn-Gun-Braum,Mie-Drn-DragonBlue,Mie-Gun-Leona,Trr-Myc-Evr-Lulu,Mie-Car-Nunu,Mie-Drr-War-Yasuo,Mie-War-Yone",1,1.0,2,4586,3.460606958721052
"Whs-Brr-Drn-DragonPurple,Tet-Brr-Led-Ornn,Whs-Asn-Pyke,Rag-Brr-War-Shen,Whs-Mae-Brr-Sylas,Gud-Asn-Talon,Gud-Swt-Twitch,Mie-Drr-War-Yasuo",1,1.0,0,2943,4.665383951747597
"Gud-Myc-Bad-Bard,Scn-Gun-Braum,Mie-Drn-DragonBlue,Mie-Gun-Leona,Mie-Car-Nunu,Rag-Brr-War-Shen,Mie-Drr-War-Yasuo,Mie-War-Yone",2,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,Scn-Gun-Braum,Mie-Drn-DragonBlue,Mie-Gun-Leona,Mie-Car-Nunu,Jae-Gun-Taric,Whs-Gun-Thresh,Mie-War-Yone",1,1.0,2,4586,3.460606958721052
"Gud-Myc-Bad-Bard,Scn-Gun-Braum,Mie-Drn-DragonBlue,Mie-Gun-Leona,Mie-Car-Nunu,Gud-Car-Sejuani,Mie-Drr-War-Yasuo,Mie-War-Yone",2,1.0,2,4586,3.460606958721052
"Scn-Asn-Diana,Whs-Brr-Drn-DragonPurple,Whs-Shr-Elise,Whs-Asn-Pyke,Tet-Asn-Qiyana,Whs-Mae-Brr-Sylas,Gud-Asn-Talon,Mie-Drr-War-Yasuo",3,1.0,108,60,4.9980158730158735
"Rag-Car-Hecarim,Tet-Brr-Led-Ornn,Tet-Asn-Qiyana,Rag-Car-Senna,Rag-Brr-War-Shen,Gud-Asn-Talon,Gud-Swt-Twitch,Asl-Swt-Varus,Rag-Swt-Xayah,Mie-Drr-War-Yasuo",1,1.0,18,1923,5.058682698015073
"Gud-Myc-Bad-Bard,Scn-Car-Mae-Lillia,Whs-Asn-Pyke,Gud-Mae-Ryze,Gud-Car-Sejuani,Gud-Asn-Talon,Gud-Swt-Twitch,Mie-Drr-War-Yasuo,She-Spf-Mae-Zoe",2,1.0,73,27,2.975
"Rag-Car-Hecarim,Tet-Brr-Led-Ornn,Whs-Asn-Pyke,Gud-Car-Sejuani,Rag-Brr-War-Shen,Rel-Brr-TahmKench,Gud-Asn-Talon,Gud-Swt-Twitch,Rag-Swt-Xayah",1,1.0,18,1923,5.058682698015073
"Whs-Shr-Elise,Jae-Shr-Gnar,Asl-Brr-Illaoi,Jae-Shr-Neeko,Asl-Shr-Nidalee,Whs-Asn-Pyke,Asl-Brr-Skarner,Jae-Str-Soraka",1,1.0,58,226,4.771316230127578
"Rag-Car-Hecarim,Tet-Brr-Led-Ornn,Whs-Asn-Pyke,Rag-Brr-War-Shen,Rag-Shr-Drn-Shyvana,Whs-Mae-Brr-Sylas,Gud-Asn-Talon,Gud-Swt-Twitch,Rag-Swt-Xayah",1,1.0,18,1923,5.058682698015073
"Gud-Myc-Bad-Bard,Rel-Car-Corki,Whs-Brr-Drn-DragonPurple,Rel-Car-Jinx,Trr-Myc-Evr-Lulu,Rel-Evr-Sona,-TrainerDragon,Trr-Car-Tristana,Mie-Drr-War-Yasuo",1,1.0,2,4586,3.460606958721052
"Whs-Brr-Drn-DragonPurple,Whs-Shr-Elise,Trr-Mae-Heimerdinger,Tet-Brr-Led-Ornn,Whs-Asn-Pyke,Tet-Asn-Qiyana,Rag-Brr-War-Shen,Jae-Str-Soraka,Whs-Mae-Brr-Sylas,She-Spf-Mae-Zoe",1,1.0,112,15,2.8461538461538463
"Mie-Drn-DragonBlue,Rag-Car-Hecarim,Mie-Gun-Leona,Scn-Car-Mae-Lillia,Mie-Car-Nunu,Gud-Car-Sejuani,Gud-Asn-Talon,Mie-Drr-War-Yasuo,Mie-War-Yone",1,1.0,12,762,5.140617383024593
"Jae-Drr-Swt-Ashe,Jae-Drr-Karma,Rag-Drr-Sett,Rag-Brr-War-Shen,Rag-Shr-Drn-Shyvana,Rag-Drr-Shr-Swain,Mie-Drr-War-Yasuo",1,1.0,33,5220,4.536713973488124
"Tet-Drn-AoShin,Gud-Myc-Bad-Bard,Mie-Car-Nunu,Tet-Brr-Led-Ornn,Whs-Asn-Pyke,Gud-Car-Sejuani,Whs-Mae-Brr-Sylas,Gud-Asn-Talon",1,1.0,113,2,1.0
