comp,value_count,average_placement,group,grp_count,grp_placement
"Bard, DragonBlue, Hecarim, Leona, Nunu, Ornn, Shen, Yone",1,1.0,5,3028,3.5136094389641306
"AoShin, Lulu, Nami, Ornn, Pyke, Sylas, Talon, Zoe",1,1.0,48,49,3.2133333333333334
"Bard, Ezreal, Illaoi, Ornn, Sejuani, Talon, Twitch, Varus, Xayah",1,1.0,8,1510,3.5462744438557023
"Hecarim, Lillia, Ornn, Qiyana, Shen, Talon, Twitch, Xayah, Zoe",1,1.0,49,1,1.0
"AoShin, Lulu, Nami, Ornn, Sylas, Zoe",1,1.0,48,49,3.2133333333333334
"Bard, Ezreal, Illaoi, Lulu, Nami, Ornn, Skarner, Sylas, Twitch, Varus",1,1.0,8,1510,3.5462744438557023
"Bard, Ezreal, Illaoi, Lulu, Nami, Ornn, Varus",1,1.0,5,3028,3.5136094389641306
"Bard, Ezreal, Illaoi, Lulu, Nami, Ornn, Varus, Zoe",1,1.0,50,1,1.0
"Bard, DragonBlue, Hecarim, Leona, Nunu, Taric, Thresh",1,1.0,5,3028,3.5136094389641306
"Bard, Ezreal, Illaoi, Lulu, Nami, Ornn, Talon, Twitch, Varus",1,1.0,8,1510,3.5462744438557023
"Bard, DragonBlue, Hecarim, Leona, Nunu, Sejuani, Shen, Talon, Yasuo",1,1.0,5,3028,3.5136094389641306
"Diana, Lillia, Olaf, Ornn, Qiyana, Shen, Sylas, Talon, Zoe",1,1.0,3,1106,4.330442210458858
"Hecarim, Lillia, Ornn, Qiyana, Sejuani, Shen, Talon, Twitch, Xayah, Yasuo",1,1.0,14,1963,5.259440123802412
"AoShin, Lulu, Ornn, Sona, Sylas, TrainerDragon, Tristana, Yasuo, Zoe",1,1.0,51,1,1.0
"Diana, Lillia, Olaf, Ornn, Qiyana, Shen, Sylas, Yasuo, Zoe",1,1.0,3,1106,4.330442210458858
"Diana, Lillia, Olaf, Ornn, Pyke, Qiyana, Shen, Sylas",1,1.0,3,1106,4.330442210458858
"Bard, DragonBlue, Hecarim, Leona, Nunu, Talon, Twitch, Yasuo",1,1.0,8,1510,3.5462744438557023
"Hecarim, Lillia, Nunu, Sejuani, Shyvana, Swain, Twitch, Xayah",1,1.0,52,1,1.0
"Diana, Lillia, Olaf, Pyke, Shen, Talon, Yasuo, Yone",1,1.0,3,1106,4.330442210458858
"Diana, DragonPurple, Kayn, Ornn, Pyke, Qiyana, Talon, Zoe",2,1.0,53,2,1.0
"Bard, Heimerdinger, Illaoi, Lillia, Lulu, Nami, Ryze, Sylas, TrainerDragon, Vladimir, Yasuo, Zoe",1,1.0,5,3028,3.5136094389641306
"AoShin, Bard, Heimerdinger, Lulu, Nami, Ornn, Sona, Sylas, TrainerDragon, Yasuo, Zoe",1,1.0,4,2517,4.4410075294515465
"Bard, Heimerdinger, Illaoi, Lulu, Nami, Soraka, Sylas, TrainerDragon, Yasuo, Zoe",1,1.0,5,3028,3.5136094389641306
"Hecarim, Kayn, Senna, Shen, Shyvana, Swain, Twitch, Xayah",1,1.0,14,1963,5.259440123802412
"LeeSin, Neeko, Tristana, Xayah, Yasuo",1,1.0,54,1,1.0
"Bard, Heimerdinger, Illaoi, Lulu, Nami, Sona, Sylas, TrainerDragon, Vladimir, Yasuo, Zoe",1,1.0,5,3028,3.5136094389641306
"Diana, DragonPurple, Neeko, Ornn, Pyke, Qiyana, Talon, Yasuo",1,1.0,3,1106,4.330442210458858
"AoShin, Bard, Heimerdinger, LeeSin, Lulu, Ornn, Sylas, TrainerDragon, Zoe",2,1.0,4,2517,4.4410075294515465
"Bard, DragonBlue, Leona, Lulu, Neeko, Nunu, Sona, Yasuo",1,1.0,55,1,1.0
"Bard, DragonBlue, Leona, Lulu, Nami, Nunu, Thresh, Yasuo",1,1.0,5,3028,3.5136094389641306
"Bard, Heimerdinger, Illaoi, Lulu, Nami, Sona, Sylas, TrainerDragon, Twitch, Varus, Zoe",2,1.0,8,1510,3.5462744438557023
"Bard, DragonBlue, Leona, Nunu, Pyke, Sylas, Thresh, Yasuo",1,1.0,5,3028,3.5136094389641306
"Bard, DragonBlue, Leona, Nunu, Pyke, Yasuo, Yone, Zoe",1,1.0,16,17,2.7058823529411766
"Diana, DragonPurple, Kayn, Olaf, Ornn, Qiyana, Sylas, Talon",1,1.0,3,1106,4.330442210458858
"Bard, DragonBlue, Leona, Nunu, Ornn, Qiyana, Sejuani, Talon, Yasuo",1,1.0,5,3028,3.5136094389641306
"Hecarim, Kayn, Sejuani, Sett, Shen, Shyvana, Swain, Yasuo",1,1.0,56,70,4.7933693910256405
"DragonPurple, Elise, Gnar, Neeko, Pyke, Sylas, Thresh",1,1.0,13,537,4.605094073284372
"Bard, Heimerdinger, Illaoi, Lulu, Nami, Pyke, Ryze, Sylas, TrainerDragon, Zoe",3,1.0,5,3028,3.5136094389641306
"Bard, Heimerdinger, Illaoi, Lulu, Nami, Pyke, Sona, TrainerDragon, Twitch, Varus",1,1.0,8,1510,3.5462744438557023
"Bard, Heimerdinger, Illaoi, Lulu, Nami, Sylas, TrainerDragon, Vladimir, Yasuo, Zoe",1,1.0,5,3028,3.5136094389641306
