comp,value_count,average_placement,group,grp_count,grp_placement
"Anivia, Bard, DragonGreen, Gnar, Karma, Neeko, Soraka",1,1.0,77,234,4.656365740740741
"Ashe, DragonGold, Illaoi, Shen, Swain, Twitch, Varus, Xayah",1,1.0,94,1,1.0
"Bard, DragonPurple, Ornn, Ryze, Shen, Sylas, Zoe",1,1.0,73,49,3.244186046511628
"Bard, DragonPurple, Lillia, Pyke, Sylas, Talon, Yasuo, Zoe",1,1.0,73,49,3.244186046511628
"Bard, DragonPurple, Lillia, Lulu, Ornn, Pyke, Sylas, Yasuo, Zoe",1,1.0,73,49,3.244186046511628
"AoShin, Bard, Heimerdinger, Lulu, Ornn, Soraka, Sylas, TrainerDragon, Yasuo, Zoe",1,1.0,78,33,2.8733333333333335
"Bard, DragonGold, Olaf, Pyke, Qiyana, Twitch, Zoe",1,1.0,95,1,1.0
"Bard, DragonGold, Kayn, Pyke, Thresh, Volibear, Yasuo, Zoe",1,1.0,13,15,2.3076923076923075
"Bard, DragonGold, Kayn, Pyke, Soraka, Thresh, Volibear, Zoe",1,1.0,13,15,2.3076923076923075
"AoShin, Bard, Ornn, Shen, Sylas, Volibear, Yasuo, Zoe",1,1.0,19,60,3.288156288156288
"Bard, DragonGold, Kayn, Sett, Swain, Volibear, Yasuo, Zoe",1,1.0,13,15,2.3076923076923075
"Bard, DragonGold, Kayn, Shen, Soraka, Volibear, Xayah, Yasuo, Zoe",1,1.0,13,15,2.3076923076923075
"Bard, DragonGold, Hecarim, Neeko, Ornn, Pyke, Sona, Xayah, Yasuo",1,1.0,96,1,1.0
"AoShin, Bard, DragonGold, Nami, Ornn, Sylas, Zoe",1,1.0,97,1,1.0
"Bard, DragonGold, DragonGreen, Elise, Shyvana",1,1.0,98,1,1.0
"AoShin, Bard, Lillia, Nami, Ornn, Pyke, Sylas, Zoe",1,1.0,99,1,1.0
"Ashe, Bard, Karma, LeeSin, Leona, Ornn, Sett, Taric, Yasuo",1,1.0,100,2,1.0
"Anivia, DragonGreen, Gnar, Neeko, Pyke, Talon, Yasuo",1,1.0,77,234,4.656365740740741
"Bard, DragonGold, DragonGreen, DragonPurple, Yasuo, Zoe",1,1.0,101,1,1.0
"Bard, Braum, Corki, DragonGold, Lulu, Sona, Soraka, Yasuo",1,1.0,0,96,3.6256410256410256
"DragonPurple, Ornn, Pyke, Shen, Soraka, Sylas, Thresh, Yasuo",1,1.0,20,358,4.753456365711268
"Bard, Braum, Corki, DragonGold, Lulu, Nami, Sona, Soraka, TrainerDragon, Tristana",1,1.0,0,96,3.6256410256410256
"Bard, Braum, DragonBlue, Leona, Olaf, Shen, Yasuo, Yone",1,1.0,102,1,1.0
"AoShin, Heimerdinger, Ornn, Ryze, Soraka, Sylas, TrainerDragon, Tristana, Zoe",1,1.0,103,1,1.0
"Bard, Diana, DragonPurple, Ornn, Pyke, Qiyana, Talon, Yasuo",1,1.0,47,79,3.194871794871795
"Ashe, Hecarim, Shen, Shyvana, Sylas, Thresh, Xayah, Zoe",1,1.0,104,1,1.0
"AoShin, Bard, Hecarim, Lillia, Nunu, Ornn, Yasuo",1,1.0,105,2,1.0
"AoShin, Bard, Hecarim, Nunu, Ornn, Sylas, Yasuo",1,1.0,105,2,1.0
"Bard, Diana, DragonPurple, Kayn, Ornn, Pyke, Qiyana, Talon",1,1.0,47,79,3.194871794871795
"Anivia, DragonGreen, Gnar, Lulu, Neeko, Soraka, Talon",1,1.0,77,234,4.656365740740741
"Anivia, DragonGreen, Gnar, Lulu, Neeko, Yasuo, Yone",1,1.0,77,234,4.656365740740741
"AoShin, Bard, Ornn, Pyke, Soraka, Yasuo, Zoe",1,1.0,19,60,3.288156288156288
"Bard, DragonGreen, Ezreal, Illaoi, Lulu, Nami, Ornn, Varus",1,1.0,106,1,1.0
"AoShin, Bard, Ornn, Pyke, Soraka, Sylas, Yasuo, Zoe",1,1.0,19,60,3.288156288156288
"Ashe, Bard, Karma, LeeSin, Leona, Neeko, Sett, Taric, Yasuo",1,1.0,100,2,1.0
"Bard, DragonPurple, Neeko, Ornn, Pyke, Sejuani, Talon, Zoe",1,1.0,107,1,1.0
"Bard, DragonPurple, Nami, Pyke, Sylas, Talon, Yasuo, Zoe",4,1.0,73,49,3.244186046511628
"Bard, DragonPurple, Nami, Pyke, Soraka, Sylas, Yasuo, Zoe",1,1.0,73,49,3.244186046511628
"Anivia, Ashe, Bard, DragonGreen, Gnar, Karma, Neeko, Soraka, Swain",1,1.0,108,3,3.6666666666666665
"Anivia, Ashe, Bard, DragonGreen, Gnar, Neeko, Soraka, Taric",1,1.0,77,234,4.656365740740741
"Bard, DragonPurple, Illaoi, Pyke, Shen, Sylas, Thresh, Yasuo, Zoe",1,1.0,73,49,3.244186046511628
"AoShin, Bard, Heimerdinger, Lulu, Neeko, Ornn, Sona, Sylas, TrainerDragon, Tristana, Zoe",1,1.0,78,33,2.8733333333333335
"Bard, DragonPurple, Illaoi, Ornn, Pyke, Qiyana, Sylas, Thresh",1,1.0,47,79,3.194871794871795
"Bard, DragonPurple, Illaoi, Nami, Ornn, Sylas, Twitch, Varus",1,1.0,109,3,3.0
"Bard, Pyke, Soraka, Yasuo, Yone",1,1.0,110,1,1.0
"Bard, Heimerdinger, Lulu, Ornn, Sona, Sylas, Thresh, TrainerDragon, Yasuo, Zoe",1,1.0,29,77,3.2707142857142855
"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe",1,1.0,29,77,3.2707142857142855
"Anivia, Ashe, Karma, LeeSin, Ornn, Sett, Soraka, Swain, Volibear, Yasuo",1,1.0,111,6,3.8333333333333335
"Ashe, Hecarim, Ornn, Sett, Shen, Shyvana, Swain, Xayah",1,1.0,112,5,3.4
"Bard, Heimerdinger, Illaoi, Lulu, Nami, Pyke, Ryze, Sona, Sylas, TrainerDragon, Yasuo, Zoe",1,1.0,29,77,3.2707142857142855
"DragonPurple, Ornn, Qiyana, Shen, Soraka, Sylas, Talon, Yasuo",1,1.0,20,358,4.753456365711268
"AoShin, Bard, Heimerdinger, Nami, Ornn, Sylas, Yasuo, Zoe",1,1.0,19,60,3.288156288156288
"Anivia, Ashe, DragonGreen, Gnar, Karma, Neeko, Yasuo, Zoe",1,1.0,113,1,1.0
"Ashe, Hecarim, Kayn, Sett, Shen, Shyvana, Swain, Xayah",1,1.0,112,5,3.4
"Anivia, Ashe, DragonGreen, Gnar, Neeko, Taric, Yasuo",1,1.0,77,234,4.656365740740741
"Bard, Ezreal, Illaoi, Ornn, Skarner, Sylas, Twitch, Varus, Xayah",1,1.0,114,4,1.6666666666666667
"Bard, Ezreal, Illaoi, Nami, Ornn, Twitch, Varus, Xayah",2,1.0,114,4,1.6666666666666667
"Anivia, Ashe, DragonGreen, Gnar, Heimerdinger, Karma, Lulu, Neeko, TrainerDragon, Zoe",1,1.0,115,1,1.0
"AoShin, Bard, LeeSin, Neeko, Ornn, Swain, Sylas, Yasuo",1,1.0,116,1,1.0
"AoShin, Bard, Ornn, Pyke, Sona, Soraka, Talon, Yasuo, Zoe",1,1.0,19,60,3.288156288156288
"Anivia, Ashe, DragonGreen, Gnar, Lulu, Neeko, Soraka, Zoe",1,1.0,117,2,4.5
"Bard, DragonGreen, Gnar, Lulu, Neeko, Pyke, Sona, Soraka, Talon",1,1.0,50,75,2.988095238095238
"Bard, Hecarim, Ornn, Qiyana, Sejuani, Shen, Talon, Xayah, Yasuo",1,1.0,8,157,3.984284532671629
"DragonPurple, Elise, Ornn, Pyke, Shen, Sylas, Thresh, Yasuo",1,1.0,20,358,4.753456365711268
"DragonPurple, Elise, Gnar, Neeko, Sylas, Taric, Thresh, Zoe",1,1.0,118,1,1.0
"Hecarim, Ornn, Pyke, Sejuani, Shen, Sylas, Talon, Twitch, Xayah",1,1.0,119,270,4.935024009603842
"Corki, DragonBlue, Jinx, Nunu, Ornn, Sona, TahmKench, Yasuo",2,1.0,120,12,3.03125
"DragonBlue, DragonGold, DragonPurple, Leona, Pyke, Sylas",1,1.0,121,5,5.125
"Corki, DragonBlue, Jinx, Sona, Sylas, TahmKench, Yasuo, Zoe",1,1.0,122,1,1.0
"Diana, DragonPurple, Kayn, Neeko, Ornn, Pyke, Qiyana, Talon",1,1.0,123,73,4.203398853398854
