comp,value_count,average_placement,group,grp_count,grp_placement
"DragonPurple, Elise, Gnar, Neeko, Pyke, Swain, Taric",1,1.0,14,1037,4.867178381364635
"Bard, DragonGreen, Elise, Gnar, Neeko, Nidalee, Soraka, Swain",1,1.0,10,264,3.624245595674167
"Bard, DragonGreen, Elise, Gnar, Neeko, Nidalee, Pyke",1,1.0,10,264,3.624245595674167
"AoShin, Bard, Gnar, Neeko, Ornn, Shyvana, Soraka",1,1.0,53,1,1.0
"Bard, DragonGreen, Elise, Gnar, Lulu, Neeko, Nidalee, Ornn",1,1.0,10,264,3.624245595674167
"Bard, Gnar, Neeko, Ornn, Pyke, Soraka, Sylas, Yasuo, Zoe",1,1.0,54,1,1.0
"Bard, DragonGreen, Gnar, Lulu, Neeko, Pyke, Soraka, Talon",1,1.0,10,264,3.624245595674167
"Bard, Gnar, Hecarim, Neeko, Sejuani, Shyvana, Swain, Xayah",1,1.0,55,1,1.0
"Bard, Illaoi, Lulu, Nami, Sylas, Twitch, Varus, Zoe",1,1.0,56,248,2.87224733621047
"Bard, Illaoi, Lulu, Nami, Ornn, Pyke, Twitch, Varus, Yasuo",1,1.0,56,248,2.87224733621047
"AoShin, Bard, Illaoi, Lulu, Nami, Sylas, Vladimir",1,1.0,57,68,4.586206896551724
"Corki, DragonGold, Jinx, Lulu, Pyke, Sona, Talon, Thresh",1,1.0,58,1,1.0
"Bard, Illaoi, Nami, Ornn, Qiyana, Talon, Twitch, Varus, Vladimir",1,1.0,56,248,2.87224733621047
"Bard, Illaoi, Nami, Ornn, Qiyana, Talon, Twitch, Varus, Yasuo",4,1.0,56,248,2.87224733621047
"Bard, Illaoi, Nami, Ornn, Qiyana, Ryze, Talon, Twitch, Varus",1,1.0,56,248,2.87224733621047
"Bard, Illaoi, Nami, Ornn, Pyke, Talon, Twitch, Varus, Yasuo",1,1.0,56,248,2.87224733621047
"AoShin, Bard, Illaoi, Lulu, Nami, Sylas, Vladimir, Zoe",1,1.0,3,551,3.258195157254249
"Corki, DragonGold, Jinx, Lulu, Sona, Thresh, TrainerDragon, Tristana, Zoe",1,1.0,59,24,4.608333333333333
"Bard, Illaoi, Lillia, Nami, Pyke, Ryze, Sylas, Vladimir, Zoe",1,1.0,60,233,3.287153518123667
"AoShin, Bard, Nami, Ornn, Ryze, Soraka, Yasuo, Zoe",1,1.0,3,551,3.258195157254249
"Bard, Illaoi, Lulu, Skarner, Talon, Twitch, Varus",1,1.0,56,248,2.87224733621047
"Bard, Illaoi, Lulu, Skarner, Soraka, Twitch, Varus",1,1.0,56,248,2.87224733621047
"Bard, Illaoi, Lulu, Nami, Ornn, Sylas, Twitch, Varus, Zoe",1,1.0,56,248,2.87224733621047
"Bard, Illaoi, Lulu, Nami, Skarner, Sylas, Twitch, Varus, Zoe",1,1.0,56,248,2.87224733621047
"Corki, DragonGold, Jinx, Lulu, Nami, Sona, Thresh, TrainerDragon, Tristana",1,1.0,61,278,5.072757383102211
"Bard, Illaoi, Lulu, Nami, Nidalee, Skarner, Soraka, Varus, Vladimir",1,1.0,60,233,3.287153518123667
"Bard, Illaoi, Lulu, Nami, Nidalee, Skarner, Soraka, Varus, Vladimir, Zoe",1,1.0,60,233,3.287153518123667
"Bard, Illaoi, Lulu, Nami, Nidalee, Skarner, Sona, Twitch, Varus, Zoe",1,1.0,56,248,2.87224733621047
"Corki, DragonGold, Jinx, Lulu, Nami, Sona, Soraka, TrainerDragon, Tristana",1,1.0,61,278,5.072757383102211
"Bard, Illaoi, Lulu, Nami, Nidalee, Ryze, Skarner, Varus, Vladimir",1,1.0,60,233,3.287153518123667
"AoShin, Bard, Nami, Ornn, Ryze, Sylas, Vladimir, Zoe",1,1.0,3,551,3.258195157254249
"Bard, Illaoi, Lulu, Nami, Ryze, Sylas, Twitch, Varus, Zoe",2,1.0,56,248,2.87224733621047
"Bard, Illaoi, Lulu, Nami, Soraka, Varus, Vladimir, Yasuo, Zoe",1,1.0,60,233,3.287153518123667
"DragonPurple, Elise, Gnar, Neeko, Sylas, Taric, Thresh, Yasuo",3,1.0,14,1037,4.867178381364635
"Bard, Illaoi, Lulu, Nami, Ornn, Soraka, Twitch, Varus, Yasuo",2,1.0,56,248,2.87224733621047
