comp,value_count,average_placement,group,grp_count,grp_placement
"Anivia, Elise, Gnar, Neeko, Nidalee, Pyke, Shyvana, Swain",1,3.0,542,9,4.666666666666666
"DragonPurple, Elise, Gnar, Neeko, Nidalee, Soraka, Swain",3,3.0,6,272,4.57444498069498
"Ashe, Elise, Gnar, Neeko, Sett, Shen, Shyvana, Swain",1,3.0,50,257,4.936757752746489
"AoShin, Heimerdinger, Lulu, Nami, Sona, Sylas, TrainerDragon, Vladimir, Zoe",1,3.0,38,1214,4.549435384857097
"AoShin, Heimerdinger, Lulu, Nami, Ryze, Shen, Sylas, TrainerDragon",1,3.0,38,1214,4.549435384857097
"Ashe, Bard, DragonGreen, DragonPurple, Neeko, Soraka, Thresh",1,3.0,543,1,3.0
"Anivia, DragonPurple, Elise, Neeko, Sylas, Taric, Thresh",1,3.0,273,7,5.0
"DragonPurple, Elise, Gnar, Neeko, Swain, Sylas, Taric, Thresh",2,3.0,6,272,4.57444498069498
"Ashe, Bard, Ezreal, Illaoi, Nami, Ornn, Twitch, Varus, Xayah",1,3.0,544,1,3.0
"Ashe, Elise, Gnar, Neeko, Nidalee, Sett, Shen, Swain, Yasuo",1,3.0,314,15,4.717948717948718
"DragonPurple, Heimerdinger, Lulu, Pyke, Sona, Sylas, TrainerDragon, Zoe",1,3.0,215,64,4.023182957393484
"AoShin, Heimerdinger, Ornn, Soraka, Sylas, Yasuo, Zoe",1,3.0,545,1,3.0
"Bard, Illaoi, Lillia, Lulu, Nami, Ryze, Sylas, Vladimir",1,3.0,45,41,4.103571428571429
"Kayn, Senna, Sett, Shen, Shyvana, Swain, Xayah",1,3.0,232,29,4.1875
"AoShin, Heimerdinger, Lulu, Nami, Ornn, Ryze, Sylas, TrainerDragon, Yasuo",1,3.0,38,1214,4.549435384857097
"Anivia, Elise, Gnar, Neeko, Nidalee, Sona, Swain, Yasuo",1,3.0,546,2,4.0
"Ashe, Elise, Gnar, Neeko, Nidalee, Soraka, Swain, Sylas",1,3.0,50,257,4.936757752746489
"Ashe, DragonPurple, Elise, Ezreal, Gnar, Neeko, Nidalee, Ornn",1,3.0,547,1,3.0
"Hecarim, LeeSin, Pyke, Sejuani, Shen, Talon, Twitch, Xayah, Yasuo",1,3.0,56,900,5.4053548881673885
"Anivia, DragonPurple, Elise, Gnar, Neeko, Nidalee, Ornn",1,3.0,173,265,4.308578768694376
"DragonGreen, Gnar, Lulu, Neeko, Pyke, Soraka, Talon",1,3.0,363,4,2.5
"Elise, Gnar, Nidalee, Swain, Sylas, Volibear",1,3.0,548,1,3.0
"Ashe, Heimerdinger, Illaoi, Lulu, Nami, Sylas, TrainerDragon, Twitch, Varus",1,3.0,372,2,2.5
"Elise, Gnar, Hecarim, Neeko, Nidalee, Shyvana, Swain, Xayah",1,3.0,549,2,4.0
"Hecarim, Ornn, Pyke, Qiyana, Sejuani, Shen, Talon, Twitch, Xayah",6,3.0,56,900,5.4053548881673885
"Illaoi, Nami, Nidalee, Ornn, Skarner, Twitch, Varus, Vladimir",1,3.0,489,7,4.5
"DragonPurple, Heimerdinger, Lulu, Sylas, TrainerDragon, Zoe",1,3.0,215,64,4.023182957393484
"DragonGreen, Gnar, Lulu, Neeko, Pyke, Soraka, Talon, Yasuo",1,3.0,363,4,2.5
"AoShin, Heimerdinger, Lulu, Nami, Ornn, Sylas, TrainerDragon",1,3.0,38,1214,4.549435384857097
"Illaoi, Ornn, Qiyana, Sejuani, Talon, Twitch, Varus, Xayah",1,3.0,185,191,4.666254935772479
"Illaoi, Ornn, Qiyana, Sejuani, Soraka, Talon, Twitch, Varus",1,3.0,185,191,4.666254935772479
"DragonPurple, Lulu, Nami, Sylas, Twitch, Varus, Zoe",1,3.0,550,9,3.111111111111111
"Bard, Illaoi, Nami, Ornn, Sejuani, Talon, Twitch, Varus",1,3.0,1,619,3.6336631961532624
"Anivia, Ashe, Karma, LeeSin, Ornn, Sett, Shen, Swain, Twitch, Volibear",1,3.0,295,13,5.545454545454546
"DragonPurple, Heimerdinger, Lulu, Ornn, Ryze, Sylas, TrainerDragon, Yasuo, Zoe",1,3.0,215,64,4.023182957393484
"AoShin, Bard, DragonGold, DragonPurple, Sylas, Zoe",1,3.0,49,2,2.0
"Hecarim, LeeSin, Senna, Sett, Shen, Shyvana, Swain",1,3.0,333,4,3.3333333333333335
"AoShin, Heimerdinger, Illaoi, Lulu, Ornn, Sylas, TrainerDragon, Zoe",1,3.0,38,1214,4.549435384857097
"AoShin, Heimerdinger, Lulu, Nami, Ornn, Ryze, Sylas, TrainerDragon, Tristana",1,3.0,38,1214,4.549435384857097
"AoShin, Heimerdinger, Lulu, Nami, Ornn, Soraka, Sylas, TrainerDragon",2,3.0,38,1214,4.549435384857097
"Ashe, DragonPurple, Elise, Gnar, Neeko, Pyke, Sylas",1,3.0,361,6,4.4
"Anivia, Ashe, DragonGreen, Gnar, Karma, Nami, Neeko, Soraka",1,3.0,173,265,4.308578768694376
"Heimerdinger, Illaoi, Lulu, Nami, Ryze, Sona, Sylas, TrainerDragon, Yasuo, Zoe",3,3.0,38,1214,4.549435384857097
"DragonPurple, Elise, Gnar, Neeko, Swain, Taric, Thresh",1,3.0,6,272,4.57444498069498
"Anivia, Ashe, Karma, LeeSin, Ornn, Pyke, Volibear, Yasuo",1,3.0,231,14,4.030612244897959
"Heimerdinger, Illaoi, Lulu, Nami, Ryze, Sona, Sylas, Thresh, TrainerDragon, Zoe",1,3.0,38,1214,4.549435384857097
"Bard, Illaoi, Nami, Ornn, Qiyana, Sona, Sylas, Twitch, Varus",1,3.0,1,619,3.6336631961532624
"Ashe, DragonPurple, Elise, Gnar, Neeko, Nidalee, Twitch",1,3.0,551,2,3.0
"DragonPurple, Elise, Gnar, Neeko, Pyke, Soraka, Thresh, Yasuo",1,3.0,6,272,4.57444498069498
"DragonGreen, Gnar, Lulu, Neeko, Nidalee, Soraka, Swain, Yasuo",1,3.0,242,57,4.465350877192982
"Illaoi, Nami, Nidalee, Skarner, Twitch, Varus, Vladimir, Zoe",3,3.0,552,3,3.0
"DragonPurple, Elise, Gnar, Illaoi, Neeko, Nidalee, Yasuo",1,3.0,6,272,4.57444498069498
"Heimerdinger, Illaoi, Lulu, Nami, Sona, Sylas, Talon, TrainerDragon, Twitch, Varus",1,3.0,180,110,3.9529411764705884
"Anivia, AoShin, Hecarim, Nunu, Ornn, Sejuani, Volibear",1,3.0,263,49,4.664285714285714
"AoShin, Hecarim, Neeko, Nunu, Ornn, Sejuani, Talon, Twitch",1,3.0,553,1,3.0
"AurelionSol, Heimerdinger, Illaoi, Lulu, Nami, Sona, Sylas, TrainerDragon, Zoe",1,3.0,38,1214,4.549435384857097
"LeeSin, Nunu, Olaf, Ornn, Sejuani, Shen, Twitch, Yone",1,3.0,554,1,3.0
"DragonBlue, Hecarim, Leona, Nunu, Ornn, Yasuo, Yone",1,3.0,199,208,4.800206801470589
"Ashe, Gnar, Karma, Leona, Neeko, Soraka, Taric, Yasuo",1,3.0,244,19,4.822222222222223
"Heimerdinger, Illaoi, Lulu, Nami, Sona, TahmKench, TrainerDragon, Vladimir, Zoe",1,3.0,38,1214,4.549435384857097
"Anivia, Corki, DragonGreen, Gnar, Neeko, Sona, Talon, Yasuo",1,3.0,173,265,4.308578768694376
"Ashe, Gnar, Karma, Neeko, Sett, Shyvana, Swain, Volibear",1,3.0,50,257,4.936757752746489
"Illaoi, Nami, Ornn, Soraka, Talon, Twitch, Varus",1,3.0,185,191,4.666254935772479
"DragonBlue, Hecarim, Leona, Nunu, Pyke, Talon, Yasuo, Yone",1,3.0,199,208,4.800206801470589
"Illaoi, Lulu, Ornn, Qiyana, Sona, Talon, Twitch, Varus, Yasuo",1,3.0,555,1,3.0
"Anivia, DragonPurple, Elise, Gnar, Neeko, Swain",1,3.0,273,7,5.0
"Anivia, Bard, Corki, DragonGreen, Gnar, Jinx, Lulu, Neeko",1,3.0,173,265,4.308578768694376
"Anivia, Hecarim, LeeSin, Lillia, Nunu, Ornn, Sejuani, Volibear, Yasuo",1,3.0,263,49,4.664285714285714
"DragonBlue, Leona, Nunu, Ornn, Sejuani, Shen, Yasuo, Zoe",1,3.0,556,1,3.0
"Anivia, DragonGold, DragonGreen, Gnar, Neeko, Yasuo",1,3.0,557,2,3.0
"Ezreal, Illaoi, Nami, Ornn, Sylas, Varus, Xayah, Zoe",1,3.0,558,1,3.0
"AoShin, Bard, DragonPurple, Ornn, Soraka, Sylas, Yasuo",1,3.0,206,3,2.0
"DragonBlue, Leona, Nunu, Ornn, Sejuani, Shen, Yasuo",1,3.0,199,208,4.800206801470589
"Elise, Gnar, Neeko, Nidalee, Ornn, Shen, Skarner, Sylas",1,3.0,559,2,4.0
"AoShin, Bard, Lulu, Nami, Ornn, Sona, Sylas",1,3.0,470,4,4.75
"DragonBlue, Hecarim, LeeSin, Nunu, Sejuani, Yasuo, Yone",1,3.0,199,208,4.800206801470589
"Anivia, DragonGold, DragonGreen, Gnar, Lulu, Neeko, Yasuo",1,3.0,557,2,3.0
"Anivia, Bard, Corki, DragonPurple, Heimerdinger, Lulu, Sona, Sylas, TrainerDragon, Zoe",1,3.0,560,1,3.0
"Anivia, Hecarim, Karma, LeeSin, Nunu, Ornn, Sejuani, Volibear",1,3.0,263,49,4.664285714285714
"DragonBlue, Hecarim, Leona, Nunu, Ornn, Soraka, Yasuo",1,3.0,199,208,4.800206801470589
"AoShin, Bard, DragonPurple, Ornn, Pyke, Qiyana, Yasuo",1,3.0,561,1,3.0
"DragonBlue, Hecarim, Lillia, Nunu, Ryze, Yasuo, Yone, Zoe",1,3.0,562,2,4.0
"Elise, Neeko, Pyke, Ryze, Shyvana, Zoe",1,3.0,563,1,3.0
"Anivia, Bard, Corki, Jinx, Lulu, Neeko, Sona, TrainerDragon, Tristana, Yasuo",1,3.0,564,1,3.0
"DragonBlue, Hecarim, Lillia, Nunu, Sejuani, Shen, Yasuo",1,3.0,199,208,4.800206801470589
"AurelionSol, Bard, Heimerdinger, Illaoi, Lulu, Nami, Sona, Sylas, TrainerDragon",1,3.0,565,7,6.066666666666666
"AurelionSol, Bard, Heimerdinger, Illaoi, Lulu, Nami, Ryze, TrainerDragon, Zoe",1,3.0,163,18,3.3205128205128203
"AurelionSol, Bard, Heimerdinger, Lulu, Nami, Ryze, Sylas, TrainerDragon, Zoe",1,3.0,163,18,3.3205128205128203
"Anivia, Corki, DragonGreen, Gnar, Neeko, Ornn, Sona",1,3.0,173,265,4.308578768694376
"DragonBlue, Hecarim, Leona, Nunu, Sejuani, Thresh, Yasuo",1,3.0,199,208,4.800206801470589
"DragonBlue, Hecarim, Neeko, Nunu, Ornn, Sejuani, Soraka",1,3.0,566,3,5.666666666666667
"DragonBlue, Hecarim, Nunu, Sejuani, Talon, Twitch, Yasuo, Yone",2,3.0,169,27,5.171296296296296
"DragonBlue, Hecarim, Nunu, Ornn, Qiyana, Talon, Yasuo",1,3.0,199,208,4.800206801470589
"DragonBlue, Hecarim, Nunu, Ornn, Shen, Yasuo, Yone",2,3.0,199,208,4.800206801470589
"DragonBlue, Hecarim, Nunu, Sejuani, Talon, Yasuo, Yone",5,3.0,199,208,4.800206801470589
"DragonBlue, Hecarim, Nunu, Ornn, Sejuani, Shen, Yasuo",2,3.0,199,208,4.800206801470589
"Anivia, Bard, DragonGreen, Lulu, Neeko, Soraka, Yasuo",1,3.0,173,265,4.308578768694376
"Anivia, Corki, Hecarim, Neeko, Ornn, Thresh, Xayah, Yasuo",1,3.0,567,3,3.3333333333333335
"DragonBlue, Hecarim, Nunu, Ornn, Sejuani, Soraka, Twitch",1,3.0,568,1,3.0
"AoShin, Lulu, Ornn, Shen, Sona, Sylas, TrainerDragon, Tristana",1,3.0,569,1,3.0
"DragonBlue, Hecarim, Nunu, Ryze, Sejuani, Talon, Yasuo",1,3.0,199,208,4.800206801470589
"AoShin, Lulu, Nami, Ornn, Pyke, Sylas, Talon, Yasuo",1,3.0,570,2,3.0
"Anivia, Bard, DragonGreen, Hecarim, Lulu, Neeko, Sejuani, Soraka",1,3.0,173,265,4.308578768694376
"DragonBlue, Hecarim, Nunu, Olaf, Sejuani, Shen, Yone",1,3.0,202,18,4.641025641025641
"DragonBlue, Hecarim, Nunu, Olaf, Sejuani, Yasuo, Yone",1,3.0,202,18,4.641025641025641
"Anivia, Corki, DragonPurple, Lulu, Ornn, Pyke, Sona, TrainerDragon, Tristana",1,3.0,571,1,3.0
"Ezreal, Illaoi, Ornn, Shen, Soraka, Talon, Twitch, Varus",1,3.0,572,1,3.0
"Anivia, Corki, Hecarim, Neeko, Ornn, Pyke, Ryze, Yasuo",1,3.0,567,3,3.3333333333333335
"AoShin, Bard, Lulu, Ornn, Sona, Soraka, Sylas, Yasuo",1,3.0,41,27,2.8125
"DragonBlue, Hecarim, Leona, Nunu, Sejuani, Taric, Yone",1,3.0,199,208,4.800206801470589
"AurelionSol, Nami, Ryze, Skarner, Sylas, Varus, Vladimir",1,3.0,573,1,3.0
"DragonBlue, Hecarim, Neeko, Nunu, Ornn, Yasuo, Yone",1,3.0,199,208,4.800206801470589
"AoShin, Bard, Lulu, Ornn, Ryze, Sona, Sylas, Zoe",2,3.0,12,115,2.5420000000000003
"Anivia, Corki, DragonGreen, Gnar, Lulu, Neeko, Yasuo",1,3.0,173,265,4.308578768694376
"DragonBlue, Hecarim, Nunu, Talon, Twitch, Yasuo, Yone",1,3.0,169,27,5.171296296296296
"AurelionSol, Illaoi, Nami, Ryze, Sylas, Vladimir, Zoe",1,3.0,204,24,4.557291666666666
"AoShin, Bard, Lulu, Ornn, Ryze, Sylas, Yasuo, Zoe",1,3.0,12,115,2.5420000000000003
"Anivia, Corki, DragonGreen, Gnar, Lulu, Neeko, Sona, Taric",1,3.0,173,265,4.308578768694376
"Illaoi, Nami, Ornn, Qiyana, Talon, Twitch, Varus, Zoe",1,3.0,165,55,3.5858333333333334
"AurelionSol, Illaoi, Karma, Nami, Sylas, Vladimir, Zoe",1,3.0,574,1,3.0
"Ashe, Gnar, Neeko, Shen, Shyvana, Swain, Xayah, Yasuo",1,3.0,50,257,4.936757752746489
"Elise, Gnar, Neeko, Nidalee, Shyvana, Swain, Yasuo",2,3.0,61,58,3.106349206349206
"AoShin, Bard, Pyke, Shyvana, Soraka, Yasuo",1,3.0,575,1,3.0
"Anivia, Bard, DragonGreen, Gnar, Lulu, Neeko, Sona, Yasuo",2,3.0,173,265,4.308578768694376
"AoShin, Bard, Lulu, Nami, Sona, Sylas, Zoe",1,3.0,12,115,2.5420000000000003
"AurelionSol, Bard, Heimerdinger, Lulu, Ornn, Sylas, TrainerDragon, Yasuo, Zoe",1,3.0,163,18,3.3205128205128203
"DragonBlue, Lillia, Nunu, Pyke, Sejuani, Yasuo, Yone",1,3.0,576,1,3.0
"Ezreal, Hecarim, Illaoi, Ornn, Shen, Skarner, Twitch, Varus, Xayah",1,3.0,190,43,4.5461309523809526
"Anivia, Ashe, Bard, DragonGreen, Gnar, Karma, Neeko, Soraka",4,3.0,173,265,4.308578768694376
"DragonPurple, Heimerdinger, Lulu, Nami, Sona, Soraka, Sylas, TrainerDragon, Zoe",2,3.0,215,64,4.023182957393484
"AoShin, Bard, Heimerdinger, Lulu, Nami, Ornn, Sona, Sylas, TrainerDragon, Zoe",3,3.0,38,1214,4.549435384857097
"AoShin, Bard, Heimerdinger, Lulu, Nami, Ornn, Sylas, TrainerDragon, Vladimir",3,3.0,38,1214,4.549435384857097
"AoShin, Gnar, Neeko, Ornn, Soraka, Sylas, Yasuo, Zoe",1,3.0,9,5,2.6
"DragonBlue, DragonGreen, DragonPurple, Neeko, Yasuo",1,3.0,577,1,3.0
"Illaoi, Nami, Neeko, Skarner, Sylas, Twitch, Varus, Vladimir",1,3.0,578,1,3.0
"Anivia, AoShin, Ashe, Bard, Gnar, Karma, Neeko, Soraka, Yasuo",1,3.0,173,265,4.308578768694376
"Anivia, DragonGreen, Gnar, Lulu, Neeko, Pyke, Soraka, Yasuo",1,3.0,173,265,4.308578768694376
"Hecarim, Illaoi, Ornn, Shen, Sylas, Twitch, Varus, Xayah",1,3.0,579,1,3.0
"Ashe, Hecarim, LeeSin, Neeko, Ornn, Shen, Soraka, Swain",1,3.0,50,257,4.936757752746489
"Hecarim, Illaoi, Sejuani, Skarner, Twitch, Varus",1,3.0,580,1,3.0
"AoShin, Heimerdinger, Lulu, Ornn, Sylas, TrainerDragon, Twitch, Varus, Zoe",1,3.0,252,2,2.0
"Anivia, DragonGreen, Gnar, Lulu, Neeko, Ornn, Volibear",1,3.0,581,5,5.444444444444444
"DragonPurple, Elise, Gnar, Neeko, Nidalee, Ornn, Qiyana, Soraka",1,3.0,6,272,4.57444498069498
"Illaoi, Neeko, Twitch, Varus, Vladimir",1,3.0,582,1,3.0
"AoShin, Bard, Heimerdinger, Lulu, Nami, Ryze, Sylas, TrainerDragon, Zoe",2,3.0,38,1214,4.549435384857097
"DragonPurple, Elise, Neeko, Ryze, Sylas, Thresh, Zoe",1,3.0,160,15,3.923076923076923
"AurelionSol, Heimerdinger, Illaoi, Lulu, Nami, Sona, Sylas, TrainerDragon, Vladimir, Zoe",1,3.0,38,1214,4.549435384857097
"Illaoi, Lulu, Nami, Sona, Sylas, Twitch, Varus, Yasuo, Zoe",1,3.0,165,55,3.5858333333333334
"Hecarim, Neeko, Ornn, Pyke, Soraka, Volibear, Xayah",1,3.0,583,1,3.0
"Anivia, Bard, DragonGreen, Gnar, Hecarim, Lulu, Neeko, Sejuani, Talon",1,3.0,173,265,4.308578768694376
"Heimerdinger, Illaoi, Lulu, Neeko, Sylas, TrainerDragon, Twitch, Varus, Zoe",1,3.0,180,110,3.9529411764705884
"Hecarim, Neeko, Qiyana, Sejuani, Shen, Talon, Twitch, Xayah",2,3.0,56,900,5.4053548881673885
"Anivia, Bard, DragonGreen, Gnar, LeeSin, Lulu, Neeko, Ornn",1,3.0,173,265,4.308578768694376
"Ezreal, Hecarim, Illaoi, Lulu, Nami, Ornn, Twitch, Varus",1,3.0,584,1,3.0
"Illaoi, Lulu, Nami, Ornn, Sejuani, Talon, Twitch, Varus",1,3.0,185,191,4.666254935772479
"Anivia, Ashe, Bard, DragonGreen, Gnar, Karma, Lulu, Neeko, Soraka",1,3.0,173,265,4.308578768694376
"DragonPurple, Elise, Neeko, Ornn, Shen, Sylas, Talon",1,3.0,6,272,4.57444498069498
"Ashe, DragonGreen, Karma, Leona, Soraka, Taric, Yasuo",1,3.0,585,1,3.0
"Ashe, DragonGreen, Karma, Leona, Swain, Taric, Thresh",1,3.0,586,1,3.0
"Hecarim, Neeko, Ornn, Sona, Soraka, Thresh, Xayah, Yasuo, Zoe",1,3.0,587,1,3.0
"Illaoi, Lulu, Nami, Sona, Soraka, Sylas, Twitch, Varus",1,3.0,185,191,4.666254935772479
"Illaoi, Nami, Sylas, Talon, Twitch, Varus, Zoe",1,3.0,165,55,3.5858333333333334
"DragonBlue, DragonPurple, Ornn, Pyke, Shen, Sylas",1,3.0,588,2,4.5
"Ashe, DragonGreen, Gnar, Hecarim, Neeko, Shen, Xayah",1,3.0,50,257,4.936757752746489
"Illaoi, Lulu, Nami, Pyke, Sona, Sylas, Talon, Twitch, Varus, Zoe",1,3.0,165,55,3.5858333333333334
"DragonBlue, DragonGold, DragonPurple, Nunu, Thresh, Zoe",1,3.0,589,1,3.0
"Ashe, DragonGreen, Gnar, Hecarim, Lulu, Neeko, Sona, Xayah",1,3.0,590,3,5.666666666666667
"DragonPurple, Elise, Neeko, Shen, Sylas, Thresh",1,3.0,6,272,4.57444498069498
"AoShin, Ashe, Bard, Ezreal, LeeSin, Neeko, Ornn, Soraka, Sylas, Yasuo",1,3.0,200,2,2.0
"Ezreal, Illaoi, LeeSin, Ornn, Ryze, Twitch, Varus",1,3.0,591,1,3.0
"Ezreal, Illaoi, Ornn, Pyke, Shen, Sylas, Talon, Twitch, Varus",1,3.0,592,1,3.0
"Anivia, Gnar, Hecarim, Neeko, Ornn, Sejuani, Volibear",1,3.0,593,1,3.0
"Ashe, Hecarim, Neeko, Nunu, Soraka, Swain, Xayah, Yasuo",1,3.0,594,1,3.0
"AoShin, Lulu, Nami, Ornn, Ryze, Sylas, Yasuo",1,3.0,570,2,3.0
"Anivia, DragonBlue, Gnar, Hecarim, Neeko, Nunu, Yasuo, Yone",1,3.0,595,1,3.0
"Ashe, DragonGreen, Neeko, Soraka, Talon, Xayah, Yasuo",1,3.0,224,2,2.0
"Illaoi, Nami, Ornn, Talon, Twitch, Varus",1,3.0,185,191,4.666254935772479
"DragonBlue, Nunu, Ornn, Qiyana, Shen, Twitch, Yasuo",1,3.0,596,1,3.0
"Ashe, DragonGreen, Gnar, Karma, Neeko, Soraka, Xayah, Yasuo",1,3.0,314,15,4.717948717948718
"DragonPurple, Elise, Gnar, Neeko, Nidalee, Pyke, Soraka, Swain",1,3.0,6,272,4.57444498069498
"Ezreal, Illaoi, Lulu, Nami, Ornn, Shen, Skarner, Twitch, Varus",1,3.0,190,43,4.5461309523809526
"Anivia, DragonGold, Heimerdinger, Lulu, Sona, TrainerDragon, Tristana, Zoe",1,3.0,597,1,3.0
"Illaoi, Nami, Neeko, Ornn, Qiyana, Talon, Twitch, Varus",1,3.0,185,191,4.666254935772479
"Anivia, DragonGold, Hecarim, LeeSin, Nunu, Ornn, Volibear, Yasuo",1,3.0,598,1,3.0
"DragonBlue, LeeSin, Ornn, Sona, TahmKench, Yasuo",1,3.0,599,1,3.0
"DragonBlue, Nunu, Talon, Yasuo, Yone",1,3.0,600,1,3.0
"Anivia, Bard, DragonGreen, Gnar, Lulu, Neeko, Taric",1,3.0,173,265,4.308578768694376
"AoShin, Ashe, Karma, LeeSin, Neeko, Sett, Swain, Volibear",1,3.0,601,1,3.0
"AoShin, Bard, Heimerdinger, Lulu, Ornn, Soraka, Sylas, TrainerDragon",1,3.0,38,1214,4.549435384857097
"AoShin, Bard, Heimerdinger, Lulu, Ornn, Sona, Soraka, Sylas, TrainerDragon, Zoe",2,3.0,38,1214,4.549435384857097
"Ashe, DragonGreen, Gnar, Neeko, Soraka, Twitch, Xayah",1,3.0,602,1,3.0
"DragonBlue, DragonGold, DragonPurple, Leona, Ornn",1,3.0,603,2,4.0
"AoShin, Bard, Heimerdinger, Lulu, Ornn, Sona, Sylas, TrainerDragon, Yasuo, Zoe",4,3.0,38,1214,4.549435384857097
"Illaoi, Lulu, Nami, Ornn, Qiyana, Shen, Twitch, Varus",1,3.0,185,191,4.666254935772479
"Anivia, Karma, LeeSin, Neeko, Ornn, Swain, Volibear, Yasuo",1,3.0,604,1,3.0
"AoShin, DragonGreen, Gnar, Neeko, Ornn, Soraka, Talon",1,3.0,605,1,3.0
"Ashe, DragonGreen, Elise, Gnar, Neeko, Nidalee, Sylas, Twitch",1,3.0,551,2,3.0
"Anivia, Ashe, DragonGreen, Gnar, Neeko, Soraka, Taric, Yasuo",1,3.0,173,265,4.308578768694376
"Ashe, Bard, DragonGreen, Gnar, Neeko, Soraka, Xayah, Yasuo",1,3.0,264,6,2.625
"DragonPurple, Illaoi, Olaf, Ornn, Shen, Sylas, Twitch, Varus",1,3.0,606,2,4.0
"Diana, Olaf, Ornn, Qiyana, Talon",1,3.0,607,1,3.0
"Diana, Olaf, Qiyana, Shen, Skarner, Sylas, Talon",1,3.0,82,454,4.126419370637832
"DragonPurple, Illaoi, Olaf, Ornn, Shen, Skarner, Sylas, TahmKench",1,3.0,47,244,4.627932038199895
"Diana, Kayn, Ornn, Qiyana, Ryze, Sejuani, Talon, Twitch",1,3.0,608,2,5.5
"Bard, DragonGold, Hecarim, Ornn, Pyke, Shen, Twitch, Xayah",1,3.0,609,3,4.0
"Bard, DragonGold, Kayn, Sejuani, Shen, Talon, Twitch, Xayah",1,3.0,148,4,3.0
"Bard, DragonGold, Kayn, Neeko, Sett, Swain, Yasuo, Zoe",1,3.0,137,4,2.25
"Bard, DragonGold, Kayn, Soraka, Swain, Volibear, Xayah, Yasuo, Zoe",1,3.0,137,4,2.25
"DragonPurple, Gnar, Neeko, Pyke, Sylas, Talon, Thresh",1,3.0,610,1,3.0
"Bard, DragonGold, Hecarim, Shen, Twitch, Xayah, Yasuo",1,3.0,148,4,3.0
"DragonPurple, Illaoi, Olaf, Ryze, Shen, Skarner, Sylas",1,3.0,47,244,4.627932038199895
"DragonPurple, Illaoi, Leona, Ornn, Sylas, Twitch, Varus",1,3.0,611,1,3.0
"DragonPurple, Elise, Ornn, Pyke, Qiyana, Sylas, TahmKench, Talon",1,3.0,6,272,4.57444498069498
"Bard, Hecarim, Ornn, Sejuani, Shen, Shyvana, Twitch, Xayah",1,3.0,1,619,3.6336631961532624
"DragonGold, DragonGreen, DragonPurple, Ornn, Pyke, Thresh",1,3.0,612,2,5.0
"DragonGold, DragonGreen, DragonPurple, Thresh",1,3.0,613,3,4.666666666666667
"Bard, Hecarim, Ornn, Sejuani, Shen, Talon, Twitch, Volibear, Xayah",1,3.0,1,619,3.6336631961532624
"DragonGold, DragonGreen, DragonPurple, Thresh, Yasuo",1,3.0,614,2,4.0
"DragonPurple, Elise, Neeko, Pyke, Sylas",1,3.0,6,272,4.57444498069498
"Bard, Hecarim, Qiyana, Shen, Shyvana, Talon, Twitch, Xayah",1,3.0,1,619,3.6336631961532624
"DragonGold, Hecarim, Leona, Lillia, Nunu, Sejuani, Yasuo",1,3.0,615,1,3.0
"Braum, DragonPurple, Leona, Shen, Taric, Thresh, Yone",1,3.0,616,11,5.566666666666666
"DragonPurple, Gnar, Neeko, Ornn, Shen, Sylas, Talon, Yasuo",1,3.0,272,2,2.5
"Braum, DragonGold, Hecarim, Ornn, Shen, Talon, Twitch, Xayah",1,3.0,617,2,3.0
"Bard, Hecarim, Ornn, Qiyana, Shen, Talon, Twitch, Varus, Xayah",1,3.0,1,619,3.6336631961532624
"Bard, Corki, DragonGreen, Gnar, Lulu, Neeko, Sona, Soraka, TrainerDragon, Tristana",1,3.0,491,11,3.479166666666667
"Bard, Corki, Illaoi, Lulu, Shen, Sona, TahmKench, TrainerDragon, Tristana",1,3.0,24,867,3.743362768820652
"Bard, Braum, Diana, Olaf, Ornn, Pyke, Shen, Sylas",1,3.0,2,467,3.2486683455433454
"Bard, Braum, Diana, Olaf, Ornn, Pyke, Qiyana, Talon",1,3.0,2,467,3.2486683455433454
"Diana, Lillia, Olaf, Ryze, Sylas, Talon, Vladimir",1,3.0,618,1,3.0
"Braum, Diana, LeeSin, Lillia, Olaf, Qiyana, Shen, Talon, Yasuo",1,3.0,82,454,4.126419370637832
"Bard, Braum, Diana, Lillia, Olaf, Ornn, Qiyana, Talon, Yasuo",1,3.0,2,467,3.2486683455433454
"Bard, Hecarim, Pyke, Ryze, Sejuani, Talon, Twitch",1,3.0,1,619,3.6336631961532624
"DragonPurple, Nami, Sylas, Twitch, Varus, Xayah, Zoe",1,3.0,550,9,3.111111111111111
"DragonPurple, Elise, Neeko, Pyke, Sylas, Thresh, Yasuo, Zoe",1,3.0,160,15,3.923076923076923
"Bard, Braum, Diana, Lulu, Olaf, Qiyana, Shen, Talon",1,3.0,2,467,3.2486683455433454
"DragonPurple, Gnar, Neeko, Nidalee, Ornn, Pyke, Qiyana, Soraka",1,3.0,159,4,2.5
"Diana, Olaf, Ornn, Pyke, Qiyana, Shen, Sylas, TahmKench, Talon",1,3.0,82,454,4.126419370637832
"Diana, Olaf, Ornn, Pyke, Qiyana, Shen, Sylas, Talon, Yasuo, Yone",1,3.0,82,454,4.126419370637832
"Bard, Hecarim, Lulu, Shen, Shyvana, Twitch, Xayah, Yasuo",1,3.0,1,619,3.6336631961532624
