unit,items,value_count,average_placement
TFT7_DragonGuild,"None, None, None",10993,4.48
TFT7_DragonGuild,"None, None, RedBuff",13,4.85
TFT7_DragonPurple,"Bloodthirster, GuardianAngel, TitansResolve",14,4.21
TFT7_DragonPurple,"None, None, None",10389,4.49
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, InfinityEdge",18,4.61
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, TitansResolve",30,4.77
TFT7_DragonPurple,"Bloodthirster, InfinityEdge, TitansResolve",19,4.95
TFT7_DragonSwain,"FrozenHeart, GargoyleStoneplate, Morellonomicon",24,4.04
TFT7_DragonSwain,"None, None, None",10674,4.49
TFT7_Ezreal,"None, None, None",11453,4.5
TFT7_Gnar,"None, None, None",11310,4.5
TFT7_Gnar,"DragonmancerEmblemItem, None, None",17,5.41
TFT7_Graves,"Bloodthirster, InfinityEdge, LastWhisper",34,3.53
TFT7_Graves,"GuardianAngel, None, None",16,3.56
TFT7_Graves,"GuinsoosRageblade, LastWhisper, UnstableConcoction",13,3.62
TFT7_Graves,"Bloodthirster, LastWhisper, TitansResolve",28,3.71
TFT7_Graves,"Bloodthirster, InfinityEdge, MadredsBloodrazor",13,3.85
TFT7_Hecarim,"FrozenHeart, GargoyleStoneplate, Morellonomicon",15,1.93
TFT7_Hecarim,"FrozenHeart, None, RedBuff",17,3.24
TFT7_Hecarim,"DragonsClaw, FrozenHeart, None",13,3.31
TFT7_Hecarim,"GuardianAngel, None, None",12,3.33
TFT7_Hecarim,"Morellonomicon, None, SeraphsEmbrace",14,3.36
TFT7_Jax,"FrozenHeart, None, None",31,3.97
TFT7_Jax,"None, None, TitanicHydra",12,4.08
TFT7_Jax,"None, None, RedBuff",12,4.17
TFT7_Jax,"None, None, None",11066,4.49
TFT7_Jayce,"IonicSpark, None, None",17,3.65
TFT7_Jayce,"GargoyleStoneplate, RedBuff, WarmogsArmor",18,4.0
TFT7_Jayce,"FrozenHeart, None, None",24,4.0
TFT7_Jayce,"None, None, Shroud",23,4.09
TFT7_Jayce,"HextechGunblade, None, None",14,4.14
TFT7_Kaisa,"Morellonomicon, None, None",12,3.83
TFT7_Kaisa,"None, None, StatikkShiv",22,4.27
TFT7_Kaisa,"None, None, None",11284,4.5
TFT7_Karma,"None, None, None",11389,4.5
TFT7_Karma,"None, None, Zephyr",12,4.83
TFT7_LeeSin,"None, None, TitanicHydra",15,3.73
TFT7_LeeSin,"None, None, Shroud",19,3.74
TFT7_LeeSin,"InfinityEdge, JeweledGauntlet, UnstableConcoction",31,3.84
TFT7_LeeSin,"Bloodthirster, InfinityEdge, JeweledGauntlet",33,4.42
TFT7_LeeSin,"None, None, None",10874,4.51
TFT7_Leona,"None, None, Zephyr",17,3.59
TFT7_Leona,"FrozenHeart, None, None",24,3.96
TFT7_Leona,"None, None, None",11128,4.51
TFT7_Leona,"None, None, Shroud",16,4.56
TFT7_Leona,"None, None, TitanicHydra",17,4.82
TFT7_Lillia,"LocketOfTheIronSolari, None, None",13,3.23
TFT7_Lillia,"None, None, Shroud",26,3.5
TFT7_Lillia,"None, None, Zephyr",25,3.88
TFT7_Lillia,"None, None, WarriorEmblemItem",12,4.17
TFT7_Lillia,"FrozenHeart, None, None",18,4.44
TFT7_Lux,"None, None, None",11175,4.48
TFT7_Lux,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",12,4.58
TFT7_Lux,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",15,5.73
TFT7_Malphite,"None, None, Zephyr",15,4.2
TFT7_Malphite,"None, None, Shroud",18,4.22
TFT7_Malphite,"None, None, RedBuff",12,4.42
TFT7_Malphite,"None, None, None",11102,4.5
TFT7_Malphite,"None, None, TitanicHydra",62,4.73
TFT7_Nasus,"None, None, None",11354,4.49
TFT7_Nasus,"None, None, ShimmerscaleDeterminedInvestor",13,7.15
TFT7_Nidalee,"None, None, None",11191,4.48
TFT7_Nidalee,"Deathblade, GuinsoosRageblade, RunaansHurricane",14,5.29
TFT7_Nilah,"InfinityEdge, ScalescornEmblemItem, UnstableConcoction",14,2.79
TFT7_Nilah,"InfinityEdge, MadredsBloodrazor, UnstableConcoction",14,3.36
TFT7_Nilah,"None, None, UnstableConcoction",16,4.31
TFT7_Nilah,"None, None, None",10180,4.5
TFT7_Nilah,"GuardianAngel, InfinityEdge, UnstableConcoction",13,4.54
TFT7_NomsyCannoneer,"None, None, None",11095,4.51
TFT7_NomsyEvoker,"None, None, None",11380,4.5
TFT7_NomsyMage,"None, None, None",11373,4.49
TFT7_Nunu,"IonicSpark, RedBuff, Redemption",13,2.69
TFT7_Nunu,"IonicSpark, RedBuff, WarmogsArmor",17,3.35
TFT7_Nunu,"None, RedBuff, WarmogsArmor",17,3.76
TFT7_Nunu,"None, None, Zephyr",15,3.8
TFT7_Nunu,"Bloodthirster, DragonmancerEmblemItem, UnstableConcoction",35,3.89
TFT7_Olaf,"Quicksilver, RunaansHurricane, UnstableConcoction",16,2.56
TFT7_Olaf,"InfinityEdge, RapidFireCannon, UnstableConcoction",13,2.85
TFT7_Olaf,"Bloodthirster, InfinityEdge, RapidFireCannon",13,3.15
TFT7_Olaf,"Bloodthirster, Quicksilver, RunaansHurricane",16,3.38
TFT7_Olaf,"Bloodthirster, InfinityEdge, MadredsBloodrazor",18,3.94
TFT7_Pantheon,"Bloodthirster, GuardianAngel, UnstableConcoction",17,3.65
TFT7_Pantheon,"None, None, Redemption",12,3.75
TFT7_Pantheon,"Bloodthirster, MadredsBloodrazor, TitansResolve",20,3.8
TFT7_Pantheon,"Bloodthirster, GuardianAngel, TitansResolve",24,4.0
TFT7_Pantheon,"Bloodthirster, TitansResolve, UnstableConcoction",63,4.02
TFT7_Qiyana,"None, None, Shroud",21,3.81
TFT7_Qiyana,"DragonmancerEmblemItem, None, None",18,3.89
TFT7_Qiyana,"None, None, ZekesHerald",119,4.05
TFT7_Qiyana,"FrozenHeart, None, None",78,4.37
TFT7_Qiyana,"None, None, Zephyr",18,4.39
TFT7_Rakan,"None, None, PowerGauntlet",19,2.79
TFT7_Rakan,"None, None, RapidFireCannon",18,3.06
TFT7_Rakan,"None, None, Shroud",51,3.51
TFT7_Rakan,"LocketOfTheIronSolari, None, None",34,3.79
TFT7_Rakan,"CavalierEmblemItem, None, None",19,3.84
TFT7_Rell,"FrozenHeart, RedBuff, ZekesHerald",19,2.79
TFT7_Rell,"None, PowerGauntlet, ZekesHerald",18,3.11
TFT7_Rell,"FrozenHeart, LocketOfTheIronSolari, ZekesHerald",23,3.17
TFT7_Rell,"FrozenHeart, ZekesHerald, ZekesHerald",23,3.3
TFT7_Rell,"LocketOfTheIronSolari, None, ZekesHerald",39,3.41
TFT7_Rengar,"CannoneerEmblemItem, ZekesHerald, ZekesHerald",15,2.73
TFT7_Rengar,"Bloodthirster, CannoneerEmblemItem, ZekesHerald",14,3.0
TFT7_Rengar,"None, ZekesHerald, ZekesHerald",31,3.29
TFT7_Rengar,"CannoneerEmblemItem, InfinityEdge, ZekesHerald",17,3.94
TFT7_Rengar,"ZekesHerald, ZekesHerald, ZekesHerald",14,4.0
TFT7_Sejuani,"None, None, SparringGloves",18,3.44
TFT7_Sejuani,"None, None, Zephyr",79,3.52
TFT7_Sejuani,"IonicSpark, None, None",12,3.75
TFT7_Sejuani,"None, None, Shroud",72,3.99
TFT7_Sejuani,"DragonmancerEmblemItem, None, None",22,4.09
TFT7_Senna,"None, None, ZekesHerald",805,3.85
TFT7_Senna,"None, None, TitanicHydra",14,4.14
TFT7_Senna,"None, None, None",10471,4.55
TFT7_Senna,"FrozenHeart, None, None",22,5.5
TFT7_Seraphine,"None, None, Redemption",12,3.25
TFT7_Seraphine,"Morellonomicon, None, None",32,3.78
TFT7_Seraphine,"None, None, None",10662,4.51
TFT7_Seraphine,"None, None, ZekesHerald",23,4.57
TFT7_Seraphine,"NeedlesslyLargeRod, None, None",22,4.68
TFT7_Sett,"None, None, Shroud",13,4.0
TFT7_Sett,"None, None, TitanicHydra",22,4.18
TFT7_Sett,"None, None, None",11294,4.5
TFT7_Shyvana,"ArchangelsStaff, JeweledGauntlet, Morellonomicon",16,2.69
TFT7_Shyvana,"IonicSpark, None, None",19,4.05
TFT7_Shyvana,"None, None, None",9203,4.69
TFT7_Shyvana,"Morellonomicon, None, None",26,5.31
TFT7_Shyvana,"ArchangelsStaff, None, None",17,5.47
TFT7_Skarner,"None, None, None",11230,4.48
TFT7_Skarner,"None, None, TitanicHydra",19,5.84
TFT7_Skarner,"None, None, RedBuff",19,6.74
TFT7_Soraka,"MageEmblemItem, None, None",14,3.29
TFT7_Soraka,"MirageEmblemItem, None, None",12,3.5
TFT7_Soraka,"None, None, Zephyr",19,3.63
TFT7_Soraka,"DragonmancerEmblemItem, None, None",19,3.63
TFT7_Soraka,"None, None, SpearOfShojin",42,3.64
TFT7_Sylas,"None, None, Zephyr",40,3.45
TFT7_Sylas,"None, None, WarriorEmblemItem",16,3.62
TFT7_Sylas,"None, None, Shroud",41,3.98
TFT7_Sylas,"None, None, ZekesHerald",30,4.1
TFT7_Sylas,"None, None, PowerGauntlet",16,4.12
TFT7_Taliyah,"None, None, Zephyr",12,3.67
TFT7_Taliyah,"None, None, None",11303,4.5
TFT7_Taliyah,"Chalice, None, None",15,5.27
TFT7_Taliyah,"None, None, StatikkShiv",13,5.38
TFT7_Twitch,"None, None, Zephyr",20,3.1
TFT7_Twitch,"Chalice, None, ZekesHerald",13,3.15
TFT7_Twitch,"None, None, Shroud",21,3.29
TFT7_Twitch,"LastWhisper, None, None",45,3.31
TFT7_Twitch,"None, ZekesHerald, ZekesHerald",30,3.53
TFT7_Varus,"None, None, None",11216,4.49
TFT7_Varus,"GuinsoosRageblade, InfinityEdge, RunaansHurricane",12,4.92
TFT7_Vladimir,"None, None, None",11260,4.49
TFT7_Vladimir,"None, None, TitanicHydra",15,5.47
TFT7_Wukong,"None, None, None",11413,4.5
TFT7_Xayah,"InfinityEdge, LastWhisper, RunaansHurricane",12,3.17
TFT7_Xayah,"GuildEmblemItem, GuinsoosRageblade, UnstableConcoction",22,3.41
TFT7_Xayah,"GuinsoosRageblade, LastWhisper, RunaansHurricane",39,3.44
TFT7_Xayah,"InfinityEdge, LastWhisper, MadredsBloodrazor",15,3.47
TFT7_Xayah,"GuinsoosRageblade, MadredsBloodrazor, OrnnInfinityForce",14,3.5
TFT7_Yasuo,"GuinsoosRageblade, None, None",13,2.77
TFT7_Yasuo,"None, None, Quicksilver",21,2.81
TFT7_Yasuo,"GuardianAngel, None, None",23,3.13
TFT7_Yasuo,"None, None, RunaansHurricane",12,3.17
TFT7_Yasuo,"None, None, Shroud",14,3.29
TFT7_Yone,"None, None, Shroud",19,3.68
TFT7_Yone,"None, None, RapidFireCannon",14,3.86
TFT7_Yone,"None, None, StatikkShiv",15,4.2
TFT7_Yone,"GuinsoosRageblade, None, None",12,4.25
TFT7_Yone,"None, None, ZekesHerald",52,4.38
TFT7_Zac,"None, None, None",11266,4.48
TFT7_Zac,"None, None, TitanicHydra",17,5.59
TFT7_Zeri,"None, None, Zephyr",31,3.58
TFT7_Zeri,"None, None, TearOfTheGoddess",15,3.67
TFT7_Zeri,"None, None, StatikkShiv",18,3.89
TFT7_Zeri,"None, None, ZekesHerald",114,4.24
TFT7_Zeri,"None, None, Shroud",15,4.27
TFT7_Zoe,"None, None, Zephyr",17,3.18
TFT7_Zoe,"None, None, StatikkShiv",28,4.5
TFT7_Zoe,"None, None, None",10732,4.52
TFT7_Zoe,"None, None, SpearOfShojin",30,4.57
TFT7_Zoe,"LagoonEmblemItem, None, None",16,6.5
TFT7_Zyra,"None, None, Shroud",17,4.12
TFT7_Zyra,"NeedlesslyLargeRod, None, None",15,4.27
TFT7_Zyra,"GuinsoosRageblade, None, None",32,4.41
TFT7_Zyra,"None, None, ZekesHerald",13,4.46
TFT7_Zyra,"None, None, None",10682,4.51
TFT7b_Heimerdinger,"None, None, None",11504,4.5
TFT7b_Lulu,"None, None, None",11504,4.5
TFT7b_Tristana,"None, None, None",11504,4.5
TFT7b_Volibear,"None, None, Shroud",13,3.62
TFT7b_Volibear,"None, None, None",11076,4.49
