unit,items,value_count,average_placement
TFT7_Olaf,"AssassinEmblemItem, Bloodthirster, RunaansHurricane",14,4.71
TFT7_Ornn,"GargoyleStoneplate, IonicSpark, RedBuff",13,3.31
TFT7_Ornn,"None, RedBuff, Redemption",19,3.42
TFT7_Ornn,"Chalice, PowerGauntlet, ThiefsGloves",12,3.5
TFT7_Ornn,"GuardianAngel, None, None",13,3.54
TFT7_Ornn,"None, None, Shroud",60,3.65
TFT7_Pyke,"None, None, Zephyr",13,2.92
TFT7_Pyke,"None, None, Shroud",15,2.93
TFT7_Pyke,"FrozenHeart, None, None",40,3.32
TFT7_Pyke,"HextechGunblade, None, None",13,3.46
TFT7_Pyke,"InfinityEdge, None, None",20,3.75
TFT7_Qiyana,"None, None, ZekesHerald",19,3.74
TFT7_Qiyana,"None, None, Shroud",17,4.0
TFT7_Qiyana,"None, None, Zephyr",30,4.07
TFT7_Qiyana,"FrozenHeart, None, None",70,4.44
TFT7_Qiyana,"None, None, None",23196,4.5
TFT7_Ryze,"None, None, Shroud",13,3.08
TFT7_Ryze,"None, None, None",22851,4.48
TFT7_Ryze,"None, None, StatikkShiv",18,4.78
TFT7_Ryze,"ArchangelsStaff, Bloodthirster, SpearOfShojin",15,4.8
TFT7_Ryze,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",28,4.93
TFT7_Sejuani,"None, None, PowerGauntlet",25,3.56
TFT7_Sejuani,"None, None, ZekesHerald",29,3.69
TFT7_Sejuani,"None, None, Shroud",82,3.82
TFT7_Sejuani,"None, None, SparringGloves",12,3.83
TFT7_Sejuani,"None, None, Zephyr",60,3.88
TFT7_Senna,"None, None, None",23444,4.49
TFT7_Senna,"LastWhisper, None, None",15,7.0
TFT7_Sett,"None, None, None",22990,4.48
TFT7_Sett,"Deathblade, GuinsoosRageblade, Quicksilver",87,4.56
TFT7_Sett,"GuinsoosRageblade, InfinityEdge, Quicksilver",39,4.77
TFT7_Sett,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",196,4.86
TFT7_Sett,"GuinsoosRageblade, Quicksilver, TitansResolve",60,4.87
TFT7_Shen,"DragonmancerEmblemItem, None, None",16,4.06
TFT7_Shen,"None, None, Zephyr",52,4.19
TFT7_Shen,"ChainVest, None, None",19,4.21
TFT7_Shen,"LocketOfTheIronSolari, None, None",41,4.34
TFT7_Shen,"CavalierEmblemItem, None, None",14,4.36
TFT7_Shyvana,"ArchangelsStaff, IonicSpark, UnstableConcoction",14,2.0
TFT7_Shyvana,"ArchangelsStaff, TitansResolve, UnstableConcoction",12,2.33
TFT7_Shyvana,"ArchangelsStaff, ArchangelsStaff, Morellonomicon",16,2.56
TFT7_Shyvana,"ArchangelsStaff, IonicSpark, Morellonomicon",29,2.76
TFT7_Shyvana,"JeweledGauntlet, MadredsBloodrazor, Morellonomicon",15,2.87
TFT7_Skarner,"None, None, None",23563,4.5
TFT7_Sona,"None, None, ThiefsGloves",20,1.5
TFT7_Sona,"ArchangelsStaff, Morellonomicon, StatikkShiv",15,3.33
TFT7_Sona,"None, None, Shroud",30,3.67
TFT7_Sona,"ArchangelsStaff, Morellonomicon, SpearOfShojin",24,3.75
TFT7_Sona,"None, None, Zephyr",48,3.77
TFT7_Soraka,"None, None, ThiefsGloves",12,1.25
TFT7_Soraka,"None, None, RedBuff",13,2.23
TFT7_Soraka,"ArchangelsStaff, ArchangelsStaff, None",12,2.42
TFT7_Soraka,"Bloodthirster, None, None",14,2.79
TFT7_Soraka,"ArchangelsStaff, None, StatikkShiv",15,2.8
TFT7_Swain,"None, None, Zephyr",26,3.27
TFT7_Swain,"GuinsoosRageblade, MadredsBloodrazor, StatikkShiv",16,3.75
TFT7_Swain,"JadeEmblemItem, None, None",20,3.8
TFT7_Swain,"GuinsoosRageblade, None, None",14,4.0
TFT7_Swain,"None, None, StatikkShiv",74,4.12
TFT7_Sylas,"IonicSpark, RedBuff, Redemption",15,2.73
TFT7_Sylas,"GargoyleStoneplate, GargoyleStoneplate, WarmogsArmor",18,3.0
TFT7_Sylas,"DragonsClaw, IonicSpark, RedBuff",17,3.24
TFT7_Sylas,"BrambleVest, IonicSpark, RedBuff",12,3.33
TFT7_Sylas,"GargoyleStoneplate, Redemption, WarmogsArmor",28,3.5
TFT7_TahmKench,"None, None, TitanicHydra",15,4.07
TFT7_TahmKench,"None, None, None",23406,4.5
TFT7_TahmKench,"None, None, RedBuff",21,4.76
TFT7_TahmKench,"GargoyleStoneplate, None, None",12,5.58
TFT7_Talon,"Bloodthirster, InfinityEdge, MadredsBloodrazor",12,4.0
TFT7_Talon,"IonicSpark, None, None",18,4.06
TFT7_Talon,"GuardianAngel, None, None",18,4.11
TFT7_Talon,"None, None, UnstableConcoction",16,4.12
TFT7_Talon,"None, None, RecurveBow",14,4.14
TFT7_Taric,"None, None, Shroud",24,3.75
TFT7_Taric,"None, None, None",23399,4.49
TFT7_Taric,"None, None, Zephyr",22,4.59
TFT7_Taric,"None, None, TitanicHydra",23,4.91
TFT7_Taric,"None, None, RedBuff",17,5.12
TFT7_Thresh,"None, None, ShimmerscaleEmblemItem",13,3.08
TFT7_Thresh,"ForceOfNature, None, None",13,3.69
TFT7_Thresh,"None, None, Shroud",53,3.83
TFT7_Thresh,"GargoyleStoneplate, None, None",16,4.0
TFT7_Thresh,"None, None, Zephyr",77,4.04
TFT7_TrainerDragon,"None, None, None",16840,4.46
TFT7_TrainerDragon,"None, None, TrainerSnax",6872,4.6
TFT7_Tristana,"HextechGunblade, None, None",15,3.07
TFT7_Tristana,"Deathblade, None, None",31,3.32
TFT7_Tristana,"None, None, UnstableConcoction",29,3.72
TFT7_Tristana,"None, PowerGauntlet, ZekesHerald",12,3.83
TFT7_Tristana,"MysticEmblemItem, None, None",15,3.93
TFT7_Twitch,"LastWhisper, None, None",16,3.5
TFT7_Twitch,"InfinityEdge, None, None",14,3.57
TFT7_Twitch,"None, ZekesHerald, ZekesHerald",12,3.75
TFT7_Twitch,"None, None, Zephyr",18,3.78
TFT7_Twitch,"None, None, Shroud",20,4.0
TFT7_Varus,"GuinsoosRageblade, RunaansHurricane, UnstableConcoction",36,4.17
TFT7_Varus,"GuinsoosRageblade, MadredsBloodrazor, RunaansHurricane",116,4.2
TFT7_Varus,"GuinsoosRageblade, RunaansHurricane, StatikkShiv",13,4.23
TFT7_Varus,"Deathblade, GuinsoosRageblade, RunaansHurricane",233,4.48
TFT7_Varus,"None, None, None",22870,4.49
TFT7_Vladimir,"None, None, Shroud",21,3.95
TFT7_Vladimir,"None, None, Zephyr",18,4.11
TFT7_Vladimir,"None, None, None",23398,4.5
TFT7_Vladimir,"None, None, TitanicHydra",25,4.88
TFT7_Volibear,"None, None, None",22992,4.49
TFT7_Volibear,"Bloodthirster, GuinsoosRageblade, Quicksilver",246,4.59
TFT7_Volibear,"GuinsoosRageblade, Quicksilver, UnstableConcoction",26,5.15
TFT7_Xayah,"GuinsoosRageblade, MadredsBloodrazor, UnstableConcoction",32,3.38
TFT7_Xayah,"GuildEmblemItem, GuinsoosRageblade, MadredsBloodrazor",21,3.86
TFT7_Xayah,"GuinsoosRageblade, None, None",26,3.96
TFT7_Xayah,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",85,4.02
TFT7_Xayah,"GuinsoosRageblade, InfinityEdge, MadredsBloodrazor",35,4.06
TFT7_Yasuo,"None, None, ThiefsGloves",23,1.04
TFT7_Yasuo,"GuardianAngel, TitansResolve, UnstableConcoction",14,2.0
TFT7_Yasuo,"GuardianAngel, SeraphsEmbrace, TitansResolve",14,2.07
TFT7_Yasuo,"Bloodthirster, CavalierEmblemItem, MadredsBloodrazor",13,2.08
TFT7_Yasuo,"CavalierEmblemItem, Quicksilver, TitansResolve",12,2.25
TFT7_Yone,"None, None, Shroud",22,3.18
TFT7_Yone,"None, None, PowerGauntlet",22,3.27
TFT7_Yone,"None, None, Zephyr",41,3.32
TFT7_Yone,"LastWhisper, None, None",16,3.62
TFT7_Yone,"None, None, RunaansHurricane",16,3.69
TFT7_Zoe,"None, None, Shroud",22,2.91
TFT7_Zoe,"ArchangelsStaff, None, SpearOfShojin",15,3.2
TFT7_Zoe,"None, SpearOfShojin, SpearOfShojin",15,3.2
TFT7_Zoe,"GuinsoosRageblade, None, StatikkShiv",16,3.25
TFT7_Zoe,"None, None, RapidFireCannon",18,3.33
