unit,items,value_count,average_placement
TFT7_Lulu,"None, None, RapidFireCannon",12,2.58
TFT7_Lulu,"Chalice, Chalice, ZekesHerald",16,2.88
TFT7_Lulu,"None, PowerGauntlet, Redemption",13,2.92
TFT7_Nami,"None, None, ThiefsGloves",14,1.21
TFT7_Nami,"LocketOfTheIronSolari, None, StatikkShiv",12,2.67
TFT7_Nami,"None, None, TitanicHydra",15,2.8
TFT7_Nami,"None, None, Zephyr",52,3.1
TFT7_Nami,"MadredsBloodrazor, None, None",15,3.13
TFT7_Neeko,"GargoyleStoneplate, OrnnEternalWinter, RedBuff",12,3.25
TFT7_Neeko,"IonicSpark, RedBuff, WarmogsArmor",15,3.33
TFT7_Neeko,"GargoyleStoneplate, Redemption, WarmogsArmor",21,3.33
TFT7_Neeko,"RedBuff, WarmogsArmor, WarmogsArmor",14,3.36
TFT7_Neeko,"GargoyleStoneplate, TitanicHydra, WarmogsArmor",16,3.5
TFT7_Nidalee,"None, None, None",14048,4.49
TFT7_Nunu,"IonicSpark, RedBuff, WarmogsArmor",13,3.31
TFT7_Nunu,"GargoyleStoneplate, RedBuff, WarmogsArmor",13,3.62
TFT7_Nunu,"None, None, WarmogsArmor",27,4.37
TFT7_Nunu,"None, None, Shroud",13,4.46
TFT7_Nunu,"None, None, None",13112,4.51
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, RunaansHurricane",71,4.32
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, RapidFireCannon",37,4.35
TFT7_Olaf,"None, None, None",13541,4.49
TFT7_Olaf,"MirageEmblemItem, None, None",12,5.25
TFT7_Olaf,"Bloodthirster, Quicksilver, RunaansHurricane",12,5.33
TFT7_Ornn,"None, None, Zephyr",24,3.29
TFT7_Ornn,"GargoyleStoneplate, RedBuff, WarmogsArmor",16,3.56
TFT7_Ornn,"IonicSpark, None, None",20,3.85
TFT7_Ornn,"FrozenHeart, None, None",16,3.94
TFT7_Ornn,"None, None, TitanicHydra",76,4.2
TFT7_Pyke,"InfinityEdge, None, None",20,4.25
TFT7_Pyke,"FrozenHeart, None, None",25,4.48
TFT7_Pyke,"None, None, None",13396,4.54
TFT7_Qiyana,"None, None, None",13910,4.5
TFT7_Qiyana,"FrozenHeart, None, None",33,5.03
TFT7_Ryze,"None, None, None",13494,4.44
TFT7_Ryze,"HextechGunblade, JeweledGauntlet, SpearOfShojin",12,5.42
TFT7_Ryze,"ArchangelsStaff, HextechGunblade, SpearOfShojin",26,6.19
TFT7_Ryze,"None, None, SpearOfShojin",19,6.26
TFT7_Ryze,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",15,6.6
TFT7_Sejuani,"None, None, Zephyr",24,3.46
TFT7_Sejuani,"None, None, Shroud",38,3.89
TFT7_Sejuani,"LocketOfTheIronSolari, None, None",12,4.33
TFT7_Sejuani,"MirageEmblemItem, None, None",29,4.38
TFT7_Sejuani,"None, None, TitanicHydra",26,4.46
TFT7_Senna,"None, None, None",14033,4.49
TFT7_Sett,"Deathblade, GuinsoosRageblade, Quicksilver",47,4.43
TFT7_Sett,"None, None, None",13841,4.49
TFT7_Sett,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",67,4.73
TFT7_Sett,"GuinsoosRageblade, Quicksilver, TitansResolve",16,4.75
TFT7_Shen,"None, None, Shroud",23,3.74
TFT7_Shen,"LocketOfTheIronSolari, None, None",22,4.23
TFT7_Shen,"None, None, Zephyr",34,4.35
TFT7_Shen,"None, None, ZekesHerald",34,4.44
TFT7_Shen,"None, None, None",13449,4.49
TFT7_Shyvana,"InfinityEdge, JeweledGauntlet, Morellonomicon",14,2.86
TFT7_Shyvana,"InfinityEdge, JeweledGauntlet, UnstableConcoction",24,3.12
TFT7_Shyvana,"Bloodthirster, InfinityEdge, JeweledGauntlet",12,3.17
TFT7_Shyvana,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",21,3.38
TFT7_Shyvana,"ArchangelsStaff, Bloodthirster, Morellonomicon",17,3.41
TFT7_Skarner,"None, None, None",13993,4.5
TFT7_Sona,"Morellonomicon, SpearOfShojin, StatikkShiv",21,3.62
TFT7_Sona,"Morellonomicon, None, SpearOfShojin",31,4.03
TFT7_Sona,"None, None, UnstableConcoction",14,4.14
TFT7_Sona,"None, None, StatikkShiv",58,4.14
TFT7_Sona,"ArchangelsStaff, Morellonomicon, None",20,4.15
TFT7_Soraka,"MirageEmblemItem, None, None",12,2.75
TFT7_Soraka,"LocketOfTheIronSolari, None, None",18,2.78
TFT7_Soraka,"LastWhisper, None, None",16,2.81
TFT7_Soraka,"None, None, RapidFireCannon",18,3.17
TFT7_Soraka,"GuinsoosRageblade, None, None",32,3.19
TFT7_Swain,"GuinsoosRageblade, Quicksilver, StatikkShiv",78,3.77
TFT7_Swain,"GuinsoosRageblade, None, StatikkShiv",13,3.85
TFT7_Swain,"GuinsoosRageblade, MadredsBloodrazor, StatikkShiv",17,4.35
TFT7_Swain,"ArchangelsStaff, GuinsoosRageblade, StatikkShiv",19,4.47
TFT7_Swain,"None, None, StatikkShiv",24,4.5
TFT7_Sylas,"IonicSpark, RedBuff, TitanicHydra",19,2.42
TFT7_Sylas,"BrambleVest, RedBuff, WarmogsArmor",20,2.55
TFT7_Sylas,"GargoyleStoneplate, Redemption, WarmogsArmor",17,2.65
TFT7_Sylas,"GargoyleStoneplate, GargoyleStoneplate, WarmogsArmor",27,2.7
TFT7_Sylas,"BrambleVest, RedBuff, TitanicHydra",13,2.85
TFT7_TahmKench,"None, None, None",13981,4.5
TFT7_Talon,"FrozenHeart, None, None",23,4.04
TFT7_Talon,"None, None, None",13460,4.5
TFT7_Talon,"None, None, RedBuff",15,5.0
TFT7_Talon,"None, None, ZekesHerald",16,5.06
TFT7_Taric,"None, None, Shroud",14,3.79
TFT7_Taric,"None, None, None",13972,4.49
TFT7_Thresh,"None, None, Shroud",26,3.81
TFT7_Thresh,"None, None, Zephyr",28,3.89
TFT7_Thresh,"None, None, None",13661,4.5
TFT7_Thresh,"None, None, TitanicHydra",32,4.56
TFT7_Thresh,"GiantsBelt, None, None",16,4.94
TFT7_TrainerDragon,"None, None, None",9211,4.46
TFT7_TrainerDragon,"None, None, TrainerSnax",4941,4.58
TFT7_Tristana,"None, None, Shroud",31,3.65
TFT7_Tristana,"None, None, RunaansHurricane",31,3.68
TFT7_Tristana,"None, None, SparringGloves",12,4.08
TFT7_Tristana,"LastWhisper, None, None",75,4.09
TFT7_Tristana,"None, None, Zephyr",23,4.13
TFT7_Twitch,"None, None, None",13967,4.5
TFT7_Twitch,"None, None, ZekesHerald",22,4.95
TFT7_Varus,"Deathblade, GuinsoosRageblade, RunaansHurricane",56,4.12
TFT7_Varus,"GuinsoosRageblade, MadredsBloodrazor, RunaansHurricane",26,4.15
TFT7_Varus,"Deathblade, GuinsoosRageblade, MadredsBloodrazor",12,4.42
TFT7_Varus,"None, None, None",13839,4.49
TFT7_Vladimir,"None, None, Shroud",55,2.67
TFT7_Vladimir,"None, None, Zephyr",49,3.33
TFT7_Vladimir,"IonicSpark, None, None",12,3.67
TFT7_Vladimir,"LocketOfTheIronSolari, None, None",15,3.8
TFT7_Vladimir,"None, None, TitanicHydra",60,3.83
TFT7_Volibear,"None, None, None",13752,4.49
TFT7_Volibear,"Bloodthirster, GuinsoosRageblade, Quicksilver",129,4.73
TFT7_Volibear,"GuinsoosRageblade, Quicksilver, UnstableConcoction",19,4.84
TFT7_Xayah,"Deathblade, GuinsoosRageblade, MadredsBloodrazor",12,4.42
TFT7_Xayah,"None, None, None",13579,4.5
TFT7_Xayah,"GuinsoosRageblade, None, None",12,4.75
TFT7_Xayah,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",38,4.82
TFT7_Xayah,"GuinsoosRageblade, InfinityEdge, MadredsBloodrazor",19,5.42
TFT7_Yasuo,"Bloodthirster, GuardianAngel, TitansResolve",13,2.31
TFT7_Yasuo,"Bloodthirster, SeraphsEmbrace, TitansResolve",12,2.67
TFT7_Yasuo,"MadredsBloodrazor, RunaansHurricane, ThiefsGloves",12,2.92
TFT7_Yasuo,"GuardianAngel, TitansResolve, UnstableConcoction",12,3.0
TFT7_Yasuo,"GuardianAngel, None, SeraphsEmbrace",13,3.38
TFT7_Yone,"CavalierEmblemItem, None, None",12,2.75
TFT7_Yone,"None, None, Zephyr",13,4.08
TFT7_Yone,"None, None, Shroud",12,4.25
TFT7_Yone,"None, None, None",13641,4.5
TFT7_Yone,"Bloodthirster, GuinsoosRageblade, Quicksilver",21,4.71
TFT7_Zoe,"GuinsoosRageblade, None, StatikkShiv",14,3.0
TFT7_Zoe,"None, None, RapidFireCannon",21,3.1
TFT7_Zoe,"GuinsoosRageblade, SpearOfShojin, StatikkShiv",22,3.14
TFT7_Zoe,"None, None, PowerGauntlet",16,3.38
TFT7_Zoe,"JeweledGauntlet, None, None",23,3.43
