unit,items,value_count,average_placement
TFT7_DragonGold,"DragonsClaw, RedBuff, ShimmerscaleMogulsMail",43,3.47
TFT7_DragonGold,"BrambleVest, ShimmerscaleMogulsMail, WarmogsArmor",21,3.48
TFT7_DragonGreen,"GuardianAngel, OrnnDeathsDefiance, TitansResolve",25,3.36
TFT7_DragonGreen,"GuardianAngel, UnstableConcoction, UnstableConcoction",12,3.42
TFT7_DragonGreen,"GuardianAngel, GuinsoosRageblade, TitansResolve",22,3.55
TFT7_DragonGreen,"GuardianAngel, HextechGunblade, TitansResolve",21,3.67
TFT7_DragonGreen,"Bloodthirster, RunaansHurricane, TitansResolve",31,3.74
TFT7_DragonPurple,"None, None, ThiefsGloves",21,2.05
TFT7_DragonPurple,"StatikkShiv, StatikkShiv, ThiefsGloves",14,2.79
TFT7_DragonPurple,"Bloodthirster, HextechGunblade, TitansResolve",19,2.84
TFT7_DragonPurple,"HextechGunblade, TitansResolve, UnstableConcoction",12,3.17
TFT7_DragonPurple,"JeweledGauntlet, RabadonsDeathcap, ThiefsGloves",12,3.17
TFT7_Elise,"None, None, ZekesHerald",13,3.23
TFT7_Elise,"None, None, Shroud",16,3.56
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, Quicksilver",104,4.17
TFT7_Elise,"None, None, None",45095,4.49
TFT7_Elise,"ArchangelsStaff, GuinsoosRageblade, Quicksilver",14,4.79
TFT7_Ezreal,"None, None, None",45722,4.49
TFT7_Ezreal,"BFSword, None, None",13,5.85
TFT7_Gnar,"None, None, ThiefsGloves",12,1.5
TFT7_Gnar,"GuinsoosRageblade, Quicksilver, ThiefsGloves",13,2.85
TFT7_Gnar,"Chalice, PowerGauntlet, ThiefsGloves",15,2.87
TFT7_Gnar,"Bloodthirster, InfinityEdge, ThiefsGloves",12,3.33
TFT7_Gnar,"ForceOfNature, None, None",19,3.37
TFT7_Hecarim,"None, None, ThiefsGloves",27,1.41
TFT7_Hecarim,"HextechGunblade, None, None",15,2.67
TFT7_Hecarim,"HextechGunblade, ThiefsGloves, UnstableConcoction",16,2.88
TFT7_Hecarim,"Deathblade, DragonsClaw, ThiefsGloves",19,2.89
TFT7_Hecarim,"InfinityEdge, JeweledGauntlet, ThiefsGloves",20,3.1
TFT7_Heimerdinger,"Deathblade, None, None",12,3.0
TFT7_Heimerdinger,"ForceOfNature, None, None",69,3.38
TFT7_Heimerdinger,"ChainVest, None, None",37,3.46
TFT7_Heimerdinger,"None, None, Zephyr",228,3.46
TFT7_Heimerdinger,"LastWhisper, None, None",15,3.53
TFT7_Illaoi,"None, None, ThiefsGloves",12,1.33
TFT7_Illaoi,"BrambleVest, RedBuff, WarmogsArmor",22,3.0
TFT7_Illaoi,"None, RedBuff, TitanicHydra",16,3.62
TFT7_Illaoi,"RunaansHurricane, ThiefsGloves, TitanicHydra",12,3.67
TFT7_Illaoi,"BrambleVest, RedBuff, Redemption",16,3.75
TFT7_Jinx,"None, None, None",44959,4.49
TFT7_Jinx,"None, None, Zephyr",30,4.53
TFT7_Jinx,"None, None, Shroud",32,4.72
TFT7_Jinx,"None, None, PowerGauntlet",18,4.78
TFT7_Jinx,"None, ZekesHerald, ZekesHerald",14,4.79
TFT7_Karma,"None, None, Zephyr",51,3.8
TFT7_Karma,"None, None, Shroud",65,3.88
TFT7_Karma,"ForceOfNature, None, None",12,3.92
TFT7_Karma,"CavalierEmblemItem, None, None",14,3.93
TFT7_Karma,"Chalice, None, None",25,4.04
TFT7_Kayn,"FrozenHeart, IonicSpark, None",14,3.14
TFT7_Kayn,"FrozenHeart, None, Shroud",17,3.29
TFT7_Kayn,"None, None, TitanicHydra",12,3.33
TFT7_Kayn,"DragonmancerEmblemItem, None, None",16,4.06
TFT7_Kayn,"None, None, StatikkShiv",13,4.08
TFT7_LeeSin,"None, None, Zephyr",27,3.56
TFT7_LeeSin,"JadeEmblemItem, None, None",15,3.73
TFT7_LeeSin,"CavalierEmblemItem, None, None",18,3.78
TFT7_LeeSin,"None, None, TitanicHydra",32,3.91
TFT7_LeeSin,"None, None, None",44706,4.49
TFT7_Leona,"None, None, Shroud",67,3.82
TFT7_Leona,"BrambleVest, None, None",15,4.0
TFT7_Leona,"LocketOfTheIronSolari, None, None",41,4.12
TFT7_Leona,"None, None, None",44502,4.48
TFT7_Leona,"None, None, Zephyr",55,4.55
TFT7_Lillia,"None, ZekesHerald, ZekesHerald",13,3.15
TFT7_Lillia,"None, None, Zephyr",59,3.54
TFT7_Lillia,"None, None, RecurveBow",13,3.62
TFT7_Lillia,"LocketOfTheIronSolari, None, None",46,3.89
TFT7_Lillia,"Chalice, None, ZekesHerald",18,3.89
TFT7_Lulu,"None, None, ThiefsGloves",18,1.61
TFT7_Lulu,"None, PowerGauntlet, Shroud",17,2.59
TFT7_Lulu,"None, Redemption, ZekesHerald",15,2.6
TFT7_Lulu,"Chalice, PowerGauntlet, ZekesHerald",53,2.68
TFT7_Lulu,"None, PowerGauntlet, Redemption",13,2.69
TFT7_Nami,"None, None, ThiefsGloves",13,2.85
TFT7_Nami,"ForceOfNature, None, None",22,2.86
TFT7_Nami,"LastWhisper, None, None",14,2.93
TFT7_Nami,"None, None, TitanicHydra",25,3.32
TFT7_Nami,"None, None, PowerGauntlet",41,3.49
TFT7_Neeko,"GargoyleStoneplate, Morellonomicon, WarmogsArmor",28,2.61
TFT7_Neeko,"RedBuff, Shroud, WarmogsArmor",14,2.79
TFT7_Neeko,"BrambleVest, IonicSpark, WarmogsArmor",13,3.0
TFT7_Neeko,"FrozenHeart, GargoyleStoneplate, WarmogsArmor",19,3.26
TFT7_Neeko,"GargoyleStoneplate, Morellonomicon, TitanicHydra",12,3.33
TFT7_Nidalee,"None, None, None",45728,4.5
TFT7_Nidalee,"Deathblade, GuinsoosRageblade, Quicksilver",12,5.92
TFT7_Nunu,"None, None, ThiefsGloves",12,1.5
TFT7_Nunu,"JeweledGauntlet, RedBuff, WarmogsArmor",13,1.92
TFT7_Nunu,"IonicSpark, LocketOfTheIronSolari, RedBuff",13,2.15
TFT7_Nunu,"Chalice, ZekesHerald, ZekesHerald",23,2.43
TFT7_Nunu,"None, RedBuff, Shroud",13,2.69
TFT7_Olaf,"Quicksilver, RunaansHurricane, UnstableConcoction",15,2.87
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, UnstableConcoction",16,3.44
TFT7_Olaf,"InfinityEdge, RunaansHurricane, UnstableConcoction",14,3.71
TFT7_Olaf,"AssassinEmblemItem, RunaansHurricane, UnstableConcoction",16,3.81
TFT7_Olaf,"AssassinEmblemItem, MadredsBloodrazor, RunaansHurricane",19,3.84
TFT7_Ornn,"None, None, ThiefsGloves",24,1.67
TFT7_Ornn,"None, Redemption, WarmogsArmor",13,1.77
TFT7_Ornn,"FrozenHeart, None, TitanicHydra",14,2.14
TFT7_Ornn,"Morellonomicon, None, RedBuff",14,2.57
TFT7_Ornn,"Morellonomicon, None, TitanicHydra",14,2.57
TFT7_Pyke,"Bloodthirster, None, None",24,3.04
TFT7_Pyke,"None, None, StatikkShiv",15,3.07
TFT7_Pyke,"FrozenHeart, IonicSpark, None",12,3.17
TFT7_Pyke,"GuardianAngel, None, None",37,3.24
TFT7_Pyke,"None, None, RabadonsDeathcap",22,3.32
TFT7_Qiyana,"InfinityEdge, None, None",13,3.77
TFT7_Qiyana,"None, None, RedBuff",25,3.84
TFT7_Qiyana,"IonicSpark, None, None",24,4.0
TFT7_Qiyana,"None, None, ZekesHerald",25,4.08
TFT7_Qiyana,"None, None, TitanicHydra",13,4.31
TFT7_Ryze,"None, None, Zephyr",13,2.85
TFT7_Ryze,"None, None, Shroud",24,3.42
TFT7_Ryze,"LocketOfTheIronSolari, None, None",12,3.75
TFT7_Ryze,"None, None, ZekesHerald",12,4.17
TFT7_Ryze,"None, None, PowerGauntlet",15,4.2
TFT7_Sejuani,"GargoyleStoneplate, None, TitanicHydra",12,3.33
TFT7_Sejuani,"None, None, Zephyr",168,3.54
TFT7_Sejuani,"LocketOfTheIronSolari, LocketOfTheIronSolari, None",32,3.59
TFT7_Sejuani,"BrambleVest, None, None",20,3.6
TFT7_Sejuani,"FrozenHeart, None, None",20,3.65
TFT7_Senna,"None, None, StatikkShiv",13,4.46
TFT7_Senna,"None, None, None",45536,4.49
TFT7_Senna,"None, None, Zephyr",12,4.75
TFT7_Senna,"NeedlesslyLargeRod, None, None",17,5.47
TFT7_Senna,"None, None, SparringGloves",13,5.54
TFT7_Sett,"LocketOfTheIronSolari, None, None",16,3.69
TFT7_Sett,"None, None, Shroud",26,4.08
TFT7_Sett,"None, None, Zephyr",15,4.2
TFT7_Sett,"GuinsoosRageblade, Quicksilver, TitansResolve",144,4.41
TFT7_Sett,"None, None, None",44546,4.48
TFT7_Shen,"ForceOfNature, None, None",17,3.35
TFT7_Shen,"LocketOfTheIronSolari, LocketOfTheIronSolari, None",14,3.36
TFT7_Shen,"AssassinEmblemItem, None, None",17,3.41
TFT7_Shen,"LocketOfTheIronSolari, None, ZekesHerald",16,3.44
TFT7_Shen,"LocketOfTheIronSolari, None, None",94,3.98
TFT7_Shyvana,"IonicSpark, Morellonomicon, UnstableConcoction",13,2.62
TFT7_Shyvana,"IonicSpark, Morellonomicon, RabadonsDeathcap",14,2.79
TFT7_Shyvana,"ArchangelsStaff, Bloodthirster, IonicSpark",15,2.87
TFT7_Shyvana,"JeweledGauntlet, Morellonomicon, RabadonsDeathcap",12,2.92
TFT7_Shyvana,"ArchangelsStaff, ArchangelsStaff, Morellonomicon",30,2.97
TFT7_Skarner,"None, None, None",45582,4.49
TFT7_Skarner,"None, None, TitanicHydra",22,4.5
TFT7_Skarner,"ChainVest, None, None",12,4.5
TFT7_Skarner,"GargoyleStoneplate, None, None",13,5.0
TFT7_Skarner,"None, None, RedBuff",15,5.93
TFT7_Sona,"None, None, ThiefsGloves",27,1.81
TFT7_Sona,"MageEmblemItem, Morellonomicon, RabadonsDeathcap",15,3.33
TFT7_Sona,"Bloodthirster, None, None",14,3.43
TFT7_Sona,"ArchangelsStaff, JeweledGauntlet, Morellonomicon",16,3.44
TFT7_Sona,"MageEmblemItem, Morellonomicon, StatikkShiv",17,3.47
TFT7_Soraka,"None, None, ThiefsGloves",15,1.67
TFT7_Soraka,"ShimmerscaleCrownOfChampions, ShimmerscaleDiamondHands, ShimmerscaleEmblemItem",12,1.92
TFT7_Soraka,"None, StatikkShiv, ZekesHerald",12,2.42
TFT7_Soraka,"Chalice, None, PowerGauntlet",14,2.43
TFT7_Soraka,"None, None, Redemption",38,2.82
TFT7_Swain,"None, None, Zephyr",56,3.75
TFT7_Swain,"ArchangelsStaff, GuinsoosRageblade, JeweledGauntlet",13,3.77
TFT7_Swain,"ArchangelsStaff, GuinsoosRageblade, StatikkShiv",67,3.82
TFT7_Swain,"None, None, PowerGauntlet",12,3.83
TFT7_Swain,"GuinsoosRageblade, MadredsBloodrazor, StatikkShiv",57,3.89
TFT7_Sylas,"None, None, ThiefsGloves",18,1.56
TFT7_Sylas,"GargoyleStoneplate, IonicSpark, Redemption",12,2.58
TFT7_Sylas,"BrambleVest, FrozenHeart, RedBuff",16,2.62
TFT7_Sylas,"GargoyleStoneplate, OrnnRocketPropelledFist, RedBuff",13,2.85
TFT7_Sylas,"DragonsClaw, GargoyleStoneplate, TitanicHydra",20,2.85
TFT7_TahmKench,"None, None, TitanicHydra",32,4.09
TFT7_TahmKench,"None, None, None",45433,4.49
TFT7_TahmKench,"GargoyleStoneplate, None, None",17,5.06
TFT7_TahmKench,"ChainVest, None, None",14,5.21
TFT7_TahmKench,"None, None, RedBuff",32,5.91
TFT7_Talon,"FrozenHeart, GuardianAngel, None",12,3.17
TFT7_Talon,"FrozenHeart, IonicSpark, RedBuff",14,3.21
TFT7_Talon,"Bloodthirster, InfinityEdge, MadredsBloodrazor",16,3.25
TFT7_Talon,"InfinityEdge, MadredsBloodrazor, UnstableConcoction",27,3.26
TFT7_Talon,"FrozenHeart, LastWhisper, None",18,3.5
TFT7_Taric,"None, None, Shroud",29,4.0
TFT7_Taric,"None, None, Zephyr",31,4.16
TFT7_Taric,"None, None, None",45442,4.49
TFT7_Taric,"ChainVest, None, None",16,4.5
TFT7_Taric,"None, None, TitanicHydra",19,4.68
TFT7_Thresh,"None, None, Shroud",65,3.57
TFT7_Thresh,"None, None, Zephyr",95,3.87
TFT7_Thresh,"IonicSpark, None, None",18,3.89
TFT7_Thresh,"None, None, RecurveBow",21,3.9
TFT7_Thresh,"None, None, RedBuff",29,4.14
TFT7_TrainerDragon,"None, None, TrainerSnax",14062,4.48
TFT7_TrainerDragon,"None, None, None",31954,4.5
TFT7_Tristana,"None, None, ThiefsGloves",23,1.61
TFT7_Tristana,"Chalice, ZekesHerald, ZekesHerald",24,3.12
TFT7_Tristana,"None, None, TitanicHydra",19,3.26
TFT7_Tristana,"InfinityEdge, LastWhisper, None",15,3.47
TFT7_Tristana,"MysticEmblemItem, None, None",26,3.54
TFT7_Twitch,"None, StatikkShiv, ZekesHerald",20,3.4
TFT7_Twitch,"None, PowerGauntlet, ZekesHerald",38,3.5
TFT7_Twitch,"None, None, RunaansHurricane",28,3.82
TFT7_Twitch,"MirageEmblemItem, None, None",12,3.83
TFT7_Twitch,"None, None, SparringGloves",24,3.92
TFT7_Varus,"GuinsoosRageblade, StatikkShiv, StatikkShiv",18,3.28
TFT7_Varus,"GuinsoosRageblade, LastWhisper, RunaansHurricane",15,4.0
TFT7_Varus,"GuinsoosRageblade, HextechGunblade, RunaansHurricane",20,4.1
TFT7_Varus,"GuinsoosRageblade, MadredsBloodrazor, StatikkShiv",13,4.15
TFT7_Varus,"GuinsoosRageblade, RunaansHurricane, StatikkShiv",17,4.24
TFT7_Vladimir,"None, None, Zephyr",21,3.67
TFT7_Vladimir,"None, None, Shroud",34,4.03
TFT7_Vladimir,"GargoyleStoneplate, None, None",13,4.08
TFT7_Vladimir,"LocketOfTheIronSolari, None, None",19,4.11
TFT7_Vladimir,"None, None, TitanicHydra",56,4.21
TFT7_Volibear,"None, None, Zephyr",19,3.42
TFT7_Volibear,"None, None, Shroud",27,3.7
TFT7_Volibear,"GuinsoosRageblade, Quicksilver, StatikkShiv",50,3.74
TFT7_Volibear,"GuinsoosRageblade, Quicksilver, TitansResolve",36,3.78
TFT7_Volibear,"None, None, TitanicHydra",34,3.97
TFT7_Xayah,"Deathblade, GuinsoosRageblade, LastWhisper",12,2.83
TFT7_Xayah,"GuinsoosRageblade, InfinityEdge, OrnnTheCollector",12,3.08
TFT7_Xayah,"GuinsoosRageblade, MadredsBloodrazor, TitansResolve",13,3.08
TFT7_Xayah,"GuinsoosRageblade, MadredsBloodrazor, StatikkShiv",27,3.33
TFT7_Xayah,"GuinsoosRageblade, LastWhisper, UnstableConcoction",12,3.67
TFT7_Yasuo,"None, None, ThiefsGloves",70,1.37
TFT7_Yasuo,"GuardianAngel, MadredsBloodrazor, TitansResolve",15,1.53
TFT7_Yasuo,"SpearOfShojin, StatikkShiv, ThiefsGloves",12,1.92
TFT7_Yasuo,"InfinityEdge, Quicksilver, SeraphsEmbrace",12,2.17
TFT7_Yasuo,"CavalierEmblemItem, GuardianAngel, MadredsBloodrazor",16,2.25
TFT7_Yone,"None, None, Shroud",59,2.86
TFT7_Yone,"None, None, RunaansHurricane",25,3.16
TFT7_Yone,"LocketOfTheIronSolari, None, None",25,3.24
TFT7_Yone,"None, None, TitanicHydra",41,3.44
TFT7_Yone,"None, None, RecurveBow",28,3.57
TFT7_Zoe,"None, None, ThiefsGloves",36,1.39
TFT7_Zoe,"None, ShimmerscaleCrownOfChampions, ShimmerscaleDiamondHands",13,2.0
TFT7_Zoe,"GuardianAngel, SpearOfShojin, StatikkShiv",15,2.33
TFT7_Zoe,"Quicksilver, SpearOfShojin, StatikkShiv",14,2.36
TFT7_Zoe,"GuardianAngel, ShimmerscaleCrownOfChampions, ShimmerscaleDiamondHands",22,2.36
